time,U_att_x,U_att_y,U_rep_x,U_rep_y,err_x,err_y,v,omega,x,y,yaw,wL,wR,odom_pose_cov,odom_twist_cov,imu_vx,imu_vy,imu_vz,imu_ax,imu_ay,imu_az,imu_cov_vel,imu_cov_acc
1786812560.9152944,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784877754e-09,-2.214038763729601e-21,-4.60504398826526e-13,2.1173939856231963e-19,-1.8442983182147627e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0002358034973182749,-0.00024343120665645763,0.00021652187150258988,0.11445356565113853,-0.026090847565612495,9.794013555427654,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812560.9662046,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784876492e-09,-2.214038763729021e-21,-4.605043978752683e-13,3.3388777867499894e-18,-7.599627228951758e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.0003533658553817592,-0.00034395701243478523,-0.00011360213986775331,0.09953256166782651,0.004658082345733179,9.803583048246544,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.0173442,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.60078478487656e-09,-2.2140387637290504e-21,-4.605044072224092e-13,-6.17013194543523e-18,4.412568242639216e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0005568367242136105,-0.00020426055391148203,0.0002734123611301928,0.13318057595118563,0.012774167454136367,9.782397519857899,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.0682025,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784876321e-09,-2.214038763728941e-21,-4.605044082253657e-13,4.2264977139871274e-18,5.713934833976226e-19,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00010025318189420246,0.0003523086955469517,-7.6249789344049045e-06,0.11432081836454841,0.007038589197343487,9.784810381234351,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.1117024,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.60078478487616e-09,-2.214038763728864e-21,-4.605044134469433e-13,5.534051258250003e-18,-5.2337863978720375e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",1.9210518832571514e-05,0.0001949366726505695,0.00017340110725692234,0.10502259692576298,0.013562513911604363,9.811630833810442,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.1616306,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784875167e-09,-2.2140387637284083e-21,-4.605044218841856e-13,3.488608508376741e-18,-1.4933858173629498e-19,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00022269244526187777,-3.907576682828726e-06,-1.823337839849759e-05,0.13013328948886677,-0.00032185565740589536,9.818450464969569,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.215774,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784873962e-09,-2.214038763727853e-21,-4.605044196507979e-13,-5.0291698666497726e-18,8.109745521689716e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0002753916625542,0.00023079129697394497,-0.0001324798331935068,0.13338516238280573,0.0029949051059485325,9.82435728698501,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.2672226,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784873827e-09,-2.2140387637277895e-21,-4.605044236212648e-13,-3.0163638307739637e-18,-9.0821527154799e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",2.3935928767840604e-05,-0.0003003778402629355,4.485566938639311e-05,0.15112236286054276,-0.004661264610172513,9.79834380654072,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.3277292,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784872616e-09,-2.21403876372723e-21,-4.605044256478573e-13,-3.260575604526284e-18,-7.263321224180914e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-8.338597758663915e-05,5.058245026569992e-05,0.0001417282697891851,0.10426541688060259,0.012965598411099647,9.806482696206308,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786812561.3618162,-0.24999565077819996,0.0014746497836043032,0.0,0.0,-1.3854966067627406,0.00817263126373291,0.0,0.0,9.600784784871322e-09,-2.2140387637266347e-21,-4.605044328650082e-13,-7.630068101275722e-18,-4.338955790841718e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",9.820487998195256e-05,-0.00025012211042783834,-8.856994472408252e-06,0.10061630924612522,-0.01951027595791174,9.817664813614474,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
