time,U_att_x,U_att_y,U_rep_x,U_rep_y,err_x,err_y,v,omega,x,y,yaw,wL,wR,odom_pose_cov,odom_twist_cov,imu_vx,imu_vy,imu_vz,imu_ax,imu_ay,imu_az,imu_cov_vel,imu_cov_acc
1786810016.8999639,-0.2497810523988135,0.010460681743613965,0.0,0.0,-1.3233330153778529,0.0554203987121582,0.0,0.0,9.60078478514463e-09,-2.214038763852482e-21,-4.605033758522624e-13,-4.11071493128917e-18,-8.594544607031345e-18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",2.2407774623509567e-05,4.39536347142154e-05,0.00011913331288533331,0.14520912800973101,-0.009948038854065337,9.811396673651474,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810016.9453855,-0.2497810523988135,0.010460681743613965,0.0,0.0,-1.3233330153778529,0.0554203987121582,0.125,-0.02098558932003465,9.600784785143724e-09,-2.2140387638520646e-21,-4.605033705169475e-13,0.475116579542154,0.3733682678078535,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00010982674565668645,0.00024903727538366517,-0.02094733453479785,1.0908199499148605,-0.006898214276335499,9.742337055334646,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810016.9997334,-0.24978100211133922,0.0104618824431912,0.0,0.0,-1.3231800153829474,0.055420362858284396,0.125,-0.02097396609684362,0.00015300959569034862,-3.58538738047811e-08,-0.00035675498521655095,1.1417550686981228,1.0400631119852195,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.0003816105958197513,-0.00020342707667066464,-0.021067959521007082,1.0759347691965575,0.0051151167852662716,9.816906796907245,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.045661,-0.24978051548965408,0.010473494246080961,0.0,0.0,-1.321680015966377,0.05541908669396354,0.125,-0.020968965542440158,0.0016530090122605099,-1.3120181946640525e-06,-0.001195665110483548,1.92962173402087,1.827954022420049,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00016072497389400006,-0.00024090220654128297,-0.021001852069773664,1.1179309920179843,-0.01428304014254963,9.766776770948779,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.0954556,-0.24978051548965408,0.010473494246080961,0.0,0.0,-1.321680015966377,0.05541908669396354,0.125,-0.02100328029909572,0.0016530090122605099,-1.3120181946640525e-06,-0.001195665110483548,2.3539473455522053,2.2521132593735627,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00023229803381583658,-0.0003480340760668553,-0.020895839415676964,1.1391685293274874,0.007327856999327856,9.797643110592093,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.1456614,-0.2497795243117332,0.010497106010910168,0.0,0.0,-1.3185800202842575,0.0554139667570091,0.125,-0.02099324837895218,0.004753004694380193,-6.431955149103019e-06,-0.0020354257031605025,3.2933169651398457,3.1915315185738033,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.000201037605354784,6.557735622416304e-05,-0.02113094401981427,1.1027828673630524,0.019894988322820124,9.76405910133974,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.1970305,-0.24977884311634282,0.010513302595349782,0.0,0.0,-1.3164300257515666,0.05540912526319882,0.125,-0.0210674509590664,0.006902999227071156,-1.1273448959381579e-05,-0.002455439075288061,3.717739274425021,3.615594057773477,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.0003933580294624761,-9.81725336187627e-05,-0.021287356890006406,1.1371518624900996,-0.018964787835189664,9.787480026240644,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.2610278,-0.24977884311634282,0.010513302595349782,0.0,0.0,-1.3164300257515666,0.05540912526319882,0.12499999999999999,-0.021115096933058432,0.006902999227071156,-1.1273448959381579e-05,-0.002455439075288061,3.839066901656292,3.7366906741012698,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00023992737846303874,-0.00014113254517716841,-0.021167910289865716,0.1130142033202345,-0.020237824739431653,9.781282852351286,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.297242,-0.2497780640767663,0.01053179500668489,0.0,0.0,-1.3139580345681545,0.05540252991633939,0.12499999999999999,-0.021098639071139277,0.009374990410483158,-1.7868795818808546e-05,-0.0028772645539381107,3.839027003809216,3.736730571948347,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.0004887731470703792,0.00023519490336186558,-0.021058273047132935,0.12877826538616094,-0.0003188670778560068,9.799610162111135,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786810017.3454504,-0.24977728026912255,0.01055036783056396,0.0,0.0,-1.311458046508602,0.055394809208069745,0.125,-0.021158890617369194,0.011874978470035593,-2.5589504088459825e-05,-0.003299390754111121,3.839173068163714,3.7365845075938497,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-0.00027767193282958935,0.00017495930824216866,-0.021435054179611078,0.12696694378263673,-0.008319540434798753,9.795220244451867,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
