time,U_att_x,U_att_y,U_rep_x,U_rep_y,err_x,err_y,v,omega,x,y,yaw,wL,wR,odom_pose_cov,odom_twist_cov,imu_vx,imu_vy,imu_vz,imu_ax,imu_ay,imu_az,imu_cov_vel,imu_cov_acc
1786807091.3339484,-0.0463924118661727,-0.018647898574354147,0.0,0.0,-2.5014038612828973,-1.0054645495315033,0.025000000000000005,0.3821937994119966,8.530379700513132e-06,4.3015043998343855e-09,0.0010085891982827256,-0.3204698173870772,1.5325910283695339,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004802212401712331,0.0001930602933822614,0.3824778984641855,1.1355101351171573,-0.013696529742612974,9.77908890399495,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.3891745,-0.046391584341658215,-0.018649957165388125,0.0,0.0,-2.501078613793079,-1.0054627294249023,0.024999999999999998,0.38223935054546493,0.00033377786951836275,1.8244081055743046e-06,0.008605630628356356,-0.16906509223443603,1.6842166073820595,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004838044395099655,0.00010967285801458481,0.3819409226762214,0.13411612179447016,0.013421279796937476,9.783107189893034,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.4390295,-0.04639033369122123,-0.018653067844650772,0.0,0.0,-2.5005786536220787,-1.0054565157336814,0.024999999999999998,0.38223935054546493,0.0008337380405189885,8.038099326420236e-06,0.016250053230134058,-0.16906509223437574,1.684216607382,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004753692286855448,-0.00011953935099458899,0.3822050756405111,0.1257174578958837,0.037745291323504106,9.819682045572831,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.4837322,-0.04638790469017932,-0.018659107654302228,0.0,0.0,-2.499578948834175,-1.0054326231854682,0.025,0.3823064041120958,0.0018334428284228132,3.1930647539666094e-05,0.031540700108929606,-0.16922764633533102,1.6843791614829537,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0053345766030138886,8.186592420367548e-05,0.38227109639950724,0.13011446573990468,-0.013496880725639739,9.800175902889539,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.5339692,-0.04638672653177294,-0.018662036375125653,0.0,0.0,-2.4990792626693388,-1.0054149449910506,0.025,0.38243660295502047,0.00233312899325903,4.960884195716874e-05,0.03918747918518874,-0.1695432798939805,1.684694795041602,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004628112214528718,0.00022725383062628543,0.3824204098766816,0.09687656662036,0.008648071154465361,9.776422604841022,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.5839088,-0.04638557273096745,-0.018664904029223647,0.0,0.0,-2.4985797263204343,-1.0053934457512976,0.025,0.38249973919784624,0.0028326653421631913,7.110808171028387e-05,0.04683621124429835,-0.16969633745246718,1.684847852600084,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.005132982591726571,-0.0003765370918962223,0.3821795706038733,0.08754161671979502,-0.008617319943213346,9.809760547131082,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.6336904,-0.04638444338175791,-0.018667710415701633,0.0,0.0,-2.4980803690359203,-1.0053681261302285,0.025,0.38256156054149887,0.00333202262667738,9.642770277933415e-05,0.054486016619436195,-0.16984620737640818,1.6849977225240254,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004693324259731407,-4.3165227668986356e-05,0.3826507515619056,0.1301439364070287,0.008006303273781393,9.784090732870663,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.683736,-0.04638225840492359,-0.0186731386022515,0.0,0.0,-2.49708230865084,-1.0053060298098286,0.025,0.38268124091978634,0.0043300830117577165,0.00015852402317922793,0.0697891194525188,-0.17013634162699925,1.6852878567746132,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004733499012823319,-8.167086107816708e-05,0.3825147567275713,0.10114091127143528,-0.0005372585757537577,9.780909134713612,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.7381537,-0.04638120296054717,-0.01867576000950243,0.0,0.0,-2.4965836640825243,-1.00526925517025,0.025,0.38273909132788025,0.004828727580073188,0.00019529866275785763,0.07744274427092517,-0.17027658482108637,1.6854280999692501,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004887066579453715,5.565148130101244e-05,0.38279695011149417,0.11666485148978793,0.014431488852801603,9.791583607319858,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
1786807091.7917225,-0.0463801723296486,-0.018678319374935713,0.0,0.0,-2.4965836640825243,-1.00526925517025,0.025,0.38279560942696034,0.005327076066963681,0.0002358888679396358,0.0850978033585717,-0.17041359861414276,1.6855651137617562,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.004529341652739774,1.5493634179826887e-05,0.3823326071386792,0.09412415766937982,-0.014031125945468823,9.789157314612462,"[3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.99999998e-08]","[0.000289 0.       0.       0.       0.000289 0.       0.       0.
 0.000289]"
