time,x_odom,y_odom,yaw_odom
1787564063.299614,0.0,0.0,0.02579700946807862
1787564063.3460753,0.0,0.0,0.02579557895660401
1787564063.396125,0.0,0.0,0.025758147239685055
1787564063.450451,0.0,0.0,0.025661706924438477
1787564063.5188434,0.0,0.0,0.02567374706268311
1787564063.5475385,0.0,0.0,0.02567374706268311
1787564063.6013565,0.0,0.0,0.025706171989440918
1787564063.6470892,0.0,0.0,0.025722980499267578
1787564063.7010272,0.0,0.0,0.025857925415039066
1787564063.7517586,0.0,0.0,0.025801658630371094
1787564063.7997422,0.0,0.0,0.025798320770263672
1787564063.8466122,0.0,0.0,0.025761008262634284
1787564063.896345,0.0,0.0,0.025761008262634284
1787564063.9499516,0.0,0.0,0.02577257156372071
1787564063.998939,0.0,0.0,0.02577257156372071
1787564064.058726,0.0,0.0,0.02601468563079834
1787564064.0982292,0.0,0.0,0.026023507118225098
1787564064.145014,0.0,0.0,0.026023507118225098
1787564064.196932,0.0,0.0,0.025981426239013675
1787564064.244289,0.0,0.0,0.025981426239013675
1787564064.3193622,0.0,0.0,0.025953173637390144
1787564064.344478,0.0,0.0,0.025953173637390144
1787564064.4204588,0.0,0.0,0.026034355163574215
1787564064.4676836,0.0,0.0,0.026092529296875007
1787564064.5267477,0.0,0.0,0.02608132362365723
1787564064.6156948,0.0,0.0,0.02606749534606934
1787564064.6755958,0.0,0.0,0.02593350410461426
1787564064.720653,0.0,0.0,0.025890469551086426
1787564064.7841995,0.0,0.0,0.025897383689880378
1787564064.8014061,0.0,0.0,0.025897383689880378
1787564064.844874,0.0,0.0,0.02591395378112793
1787564064.9033349,0.0,0.0,0.025993704795837402
1787564064.9500976,0.0,0.0,0.02598834037780762
1787564065.003832,0.0,0.0,0.025992155075073242
1787564065.0482056,0.0,0.0,0.025911450386047367
1787564065.1263988,0.0,0.0,0.025853395462036136
1787564065.1732807,0.0,0.0,0.02588546276092529
1787564065.2250888,0.0,0.0,0.02595651149749756
1787564065.2510614,0.0,0.0,0.02598190307617188
1787564065.3032541,0.0,0.0,0.025970339775085446
1787564065.3755524,0.0,0.0,0.025960683822631832
1787564065.4254584,0.0,0.0,0.025853395462036136
1787564065.4732544,0.0,0.0,0.025837302207946784
1787564065.5248985,0.0,0.0,0.025850176811218265
1787564065.5713408,0.0,0.0,0.025968790054321293
1787564065.6195924,0.0,0.0,0.025975346565246582
1787564065.6527407,0.0,0.0,0.025972008705139167
