time,x_odom,y_odom,yaw_odom,x_icp,y_icp,yaw_icp
1786950177.0937974,9.600784784044626e-09,-2.2140387656932006e-21,-4.605065501992221e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.1415904,9.600784784044118e-09,-2.2140387656929666e-21,-4.605065582538934e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.1847038,9.600784784043506e-09,-2.2140387656926845e-21,-4.605065568373466e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.250388,9.6007847840435e-09,-2.214038765692681e-21,-4.605065604769413e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.3026717,9.600784784044247e-09,-2.2140387656930257e-21,-4.605065763691488e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.3376205,9.600784784043427e-09,-2.214038765692648e-21,-4.605065728846504e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.3851428,9.600784784042245e-09,-2.2140387656921082e-21,-4.605065900693277e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.4427469,9.600784784042457e-09,-2.2140387656922064e-21,-4.60506601019131e-13,0.002605438232421875,0.01260995864868164,-0.0022294856846199356
1786950177.4847693,9.600784784042457e-09,-2.2140387656922064e-21,-4.60506601019131e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.5331879,9.600784784041871e-09,-2.214038765691938e-21,-4.605066094356938e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.582677,9.600784784041488e-09,-2.214038765691759e-21,-4.60506604090039e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.6435485,9.600784784039959e-09,-2.2140387656910542e-21,-4.605066092805974e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.68246,9.600784784039959e-09,-2.2140387656910542e-21,-4.605066092805974e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.7442856,9.600784784038738e-09,-2.2140387656904915e-21,-4.605066135922763e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.7831445,9.600784784038748e-09,-2.214038765690497e-21,-4.605066203234586e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.8347712,9.600784784037769e-09,-2.2140387656900443e-21,-4.605066173456084e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.8829446,9.600784784036154e-09,-2.214038765689299e-21,-4.605066216055885e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.9389493,9.600784784036065e-09,-2.2140387656892566e-21,-4.605066404653065e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950177.9837258,9.600784784035648e-09,-2.214038765689064e-21,-4.605066408478775e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950178.042997,9.600784784034771e-09,-2.214038765688659e-21,-4.605066404136077e-13,0.0010834581239489163,0.01346272401374598,-0.0031169370355594865
1786950178.1150022,9.600784784034771e-09,-2.214038765688659e-21,-4.605066404136077e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.1442215,9.600784784034771e-09,-2.214038765688659e-21,-4.605066404136077e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.1836376,9.600784784033714e-09,-2.2140387656881717e-21,-4.605066427710724e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.2405522,9.60078478403227e-09,-2.214038765687506e-21,-4.60506635109312e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.2903702,9.60078478403227e-09,-2.214038765687506e-21,-4.60506635109312e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.3448734,9.60078478403158e-09,-2.2140387656871896e-21,-4.605066402688511e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.3871858,9.600784784031783e-09,-2.214038765687286e-21,-4.605066432260218e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.462838,9.600784784031313e-09,-2.21403876568707e-21,-4.605066354195047e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.4909148,9.600784784030086e-09,-2.2140387656865027e-21,-4.605066410960317e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.5328128,9.60078478402908e-09,-2.2140387656860374e-21,-4.605066400827355e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.5896525,9.600784784028392e-09,-2.214038765685722e-21,-4.605066384697333e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.6396496,9.600784784028392e-09,-2.214038765685722e-21,-4.605066384697333e-13,0.0014619603577124955,0.013427302940346006,-0.003191769212424772
1786950178.68476,9.600784784028196e-09,-2.2140387656856297e-21,-4.605066357607168e-13,0.002194802183422605,0.013853470532530098,-0.001891860025279489
1786950178.7509396,9.600784784028001e-09,-2.2140387656855413e-21,-4.605066312629222e-13,0.002194802183422605,0.013853470532530098,-0.001891860025279489
1786950178.783725,9.600784784028001e-09,-2.2140387656855413e-21,-4.605066312629222e-13,0.002194802183422605,0.013853470532530098,-0.001891860025279489
1786950178.8458219,9.600784784026526e-09,-2.2140387656848623e-21,-4.605066323175775e-13,0.002194802183422605,0.013853470532530098,-0.001891860025279489
