time,x_odom,y_odom,yaw_odom,x_icp,y_icp,yaw_icp
1786945365.3028107,9.600784778302439e-09,-2.2140387607016544e-21,-4.60534515707487e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.3507779,9.600784778302555e-09,-2.21403876070171e-21,-4.605345261196229e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.4080129,9.600784778302555e-09,-2.21403876070171e-21,-4.605345261196229e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.4532404,9.600784778301445e-09,-2.214038760701198e-21,-4.605345261403024e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.5030797,9.600784778301301e-09,-2.2140387607011315e-21,-4.60534530979309e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.5522346,9.600784778300318e-09,-2.2140387607006775e-21,-4.605345303175645e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.6047297,9.600784778299332e-09,-2.2140387607002235e-21,-4.605345287252419e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.6558433,9.600784778299024e-09,-2.2140387607000805e-21,-4.60534535290988e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.7231624,9.60078477829789e-09,-2.2140387606995565e-21,-4.605345341122556e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.7508943,9.600784778296624e-09,-2.2140387606989724e-21,-4.605345369867082e-13,0.023094654083251953,-0.007403373718261719,0.00030552365869835675
1786945365.8056068,9.600784778295926e-09,-2.21403876069865e-21,-4.605345321683812e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945365.8616536,9.600784778294154e-09,-2.2140387606978352e-21,-4.605345330369208e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945365.9071074,9.600784778294154e-09,-2.2140387606978352e-21,-4.605345330369208e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945365.953578,9.600784778293716e-09,-2.214038760697632e-21,-4.605345377518503e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.0008965,9.600784778293593e-09,-2.214038760697572e-21,-4.605345418774136e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.05398,9.600784778293593e-09,-2.214038760697572e-21,-4.605345418774136e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.1004648,9.600784778292735e-09,-2.214038760697177e-21,-4.605345349290965e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.1594765,9.600784778293297e-09,-2.2140387606974373e-21,-4.605345456307456e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.200567,9.600784778292649e-09,-2.2140387606971405e-21,-4.6053455824525e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.2589939,9.600784778292386e-09,-2.214038760697017e-21,-4.60534564387066e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.3041031,9.600784778292386e-09,-2.214038760697017e-21,-4.60534564387066e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.3541114,9.60078477829165e-09,-2.2140387606966778e-21,-4.605345732895974e-13,0.022071967053415572,-0.006005990605084924,-0.0001893591733209758
1786945366.4005258,9.60078477829165e-09,-2.2140387606966778e-21,-4.605345732895974e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.462196,9.60078477829199e-09,-2.214038760696836e-21,-4.605345868863787e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.5089762,9.600784778291295e-09,-2.214038760696514e-21,-4.605345789040858e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.5532131,9.600784778290832e-09,-2.2140387606962986e-21,-4.605345883029255e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.6043942,9.600784778290832e-09,-2.2140387606962986e-21,-4.605345883029255e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.6551332,9.60078477829012e-09,-2.2140387606959702e-21,-4.605345898745686e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.7011771,9.600784778289909e-09,-2.214038760695872e-21,-4.605345911049998e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.7729812,9.600784778288757e-09,-2.2140387606953413e-21,-4.605345847253693e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.8030355,9.600784778287843e-09,-2.2140387606949193e-21,-4.605345842497405e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.8527172,9.600784778287843e-09,-2.2140387606949193e-21,-4.605345842497405e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.901483,9.60078477828747e-09,-2.214038760694749e-21,-4.60534582864213e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945366.9602776,9.600784778287007e-09,-2.2140387606945367e-21,-4.605345882512267e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945367.0023875,9.600784778287007e-09,-2.2140387606945367e-21,-4.605345882512267e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945367.051548,9.600784778286785e-09,-2.2140387606944355e-21,-4.605345944964403e-13,0.023083125627370766,-0.007379551358672967,0.00031107282249702
1786945367.1335711,9.600784778286785e-09,-2.2140387606944355e-21,-4.605345944964403e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.1504893,9.600784778286564e-09,-2.2140387606943336e-21,-4.605345914151925e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.2004795,9.600784778285019e-09,-2.214038760693623e-21,-4.605345913841733e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.2518268,9.600784778284033e-09,-2.2140387606931675e-21,-4.605346048878968e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.3148181,9.600784778283202e-09,-2.2140387606927827e-21,-4.605346058805135e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.3530219,9.600784778283116e-09,-2.2140387606927454e-21,-4.605346029026633e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.417603,9.600784778279778e-09,-2.2140387606912085e-21,-4.605346206146682e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.451221,9.600784778279778e-09,-2.2140387606912085e-21,-4.605346206146682e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.5056412,9.600784778279766e-09,-2.214038760691204e-21,-4.605346215452463e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.5514925,9.600784778278864e-09,-2.2140387606907894e-21,-4.605346148347436e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.6019974,9.600784778279036e-09,-2.214038760690868e-21,-4.605346182468637e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.680823,9.600784778277663e-09,-2.214038760690237e-21,-4.605346212040343e-13,0.02309942709386191,-0.008360942430840568,0.00047526164592708844
1786945367.7109082,9.600784778277663e-09,-2.214038760690237e-21,-4.605346212040343e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945367.7721565,9.600784778277397e-09,-2.214038760690113e-21,-4.605346245644556e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945367.800591,9.600784778277397e-09,-2.214038760690113e-21,-4.605346245644556e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945367.851072,9.600784778276393e-09,-2.214038760689652e-21,-4.605346286073008e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945367.9049706,9.600784778276072e-09,-2.2140387606895026e-21,-4.605346323813124e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945367.9519107,9.60078477827446e-09,-2.21403876068876e-21,-4.605346339529555e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.0025866,9.60078477827269e-09,-2.214038760687949e-21,-4.605346319884016e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.062358,9.60078477827269e-09,-2.214038760687949e-21,-4.605346319884016e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.1005168,9.600784778273723e-09,-2.214038760688426e-21,-4.605346326398063e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.150972,9.600784778273834e-09,-2.214038760688478e-21,-4.605346378303647e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.2016692,9.600784778272649e-09,-2.214038760687931e-21,-4.605346397638993e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.25474,9.600784778271e-09,-2.214038760687172e-21,-4.605346414699594e-13,0.02283889900690011,-0.007656634719056825,0.00021065207649887012
1786945368.3012576,9.600784778271e-09,-2.214038760687172e-21,-4.605346414699594e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.368205,9.60078477827045e-09,-2.2140387606869188e-21,-4.605346387092441e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.4109457,9.600784778268624e-09,-2.2140387606860784e-21,-4.605346390401163e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.456269,9.600784778268624e-09,-2.2140387606860784e-21,-4.605346390401163e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.502871,9.600784778267688e-09,-2.2140387606856466e-21,-4.605346402602077e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.5539896,9.600784778266367e-09,-2.214038760685037e-21,-4.605346412631642e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.61545,9.60078477826546e-09,-2.21403876068462e-21,-4.605346482941994e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.6517644,9.60078477826491e-09,-2.214038760684364e-21,-4.605346439928602e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.7051973,9.60078477826411e-09,-2.2140387606839956e-21,-4.605346489352644e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.751593,9.60078477826329e-09,-2.2140387606836187e-21,-4.605346568244995e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.8060453,9.60078477826329e-09,-2.2140387606836187e-21,-4.605346568244995e-13,0.02257312018230776,-0.006736421391839918,1.2647180461408311e-05
1786945368.8531556,9.600784778263737e-09,-2.2140387606838245e-21,-4.605346698215748e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945368.9042394,9.600784778263035e-09,-2.2140387606835014e-21,-4.605346694390038e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945368.952983,9.600784778262508e-09,-2.214038760683256e-21,-4.605346840490814e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.0085466,9.600784778262508e-09,-2.214038760683256e-21,-4.605346840490814e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.060768,9.600784778261848e-09,-2.214038760682951e-21,-4.605346858171799e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.1008766,9.600784778261848e-09,-2.214038760682951e-21,-4.605346858171799e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.1594083,9.600784778261848e-09,-2.214038760682951e-21,-4.605346858171799e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.2022948,9.600784778260822e-09,-2.214038760682481e-21,-4.605346953607763e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.2520509,9.600784778259877e-09,-2.214038760682047e-21,-4.605346910387576e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.3006434,9.600784778258708e-09,-2.2140387606815092e-21,-4.605346958777641e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.3652837,9.600784778257354e-09,-2.2140387606808848e-21,-4.605346974287278e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.4304652,9.600784778256754e-09,-2.2140387606806076e-21,-4.605347014405538e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.4751506,9.600784778256754e-09,-2.2140387606806076e-21,-4.605347014405538e-13,0.022872478726706343,-0.0069855941932943895,0.000285395708877239
1786945369.5020874,9.600784778256754e-09,-2.2140387606806076e-21,-4.605347014405538e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.554051,9.600784778257086e-09,-2.214038760680758e-21,-4.605347119560873e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.6020768,9.600784778256896e-09,-2.214038760680669e-21,-4.60534703136274e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.6785042,9.60078477825499e-09,-2.2140387606797887e-21,-4.605347172397035e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.7072654,9.60078477825499e-09,-2.2140387606797887e-21,-4.605347172397035e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.7518635,9.600784778253827e-09,-2.214038760679254e-21,-4.605347226577365e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.817128,9.600784778252666e-09,-2.2140387606787196e-21,-4.605347118216704e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.851018,9.600784778252666e-09,-2.2140387606787196e-21,-4.605347118216704e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.9004397,9.600784778252128e-09,-2.2140387606784717e-21,-4.605347096916804e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945369.952334,9.600784778251428e-09,-2.21403876067815e-21,-4.605347255218493e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945370.0011673,9.600784778250396e-09,-2.214038760677675e-21,-4.605347312914341e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945370.0546968,9.600784778250396e-09,-2.214038760677675e-21,-4.605347312914341e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945370.1034346,9.600784778250239e-09,-2.2140387606776013e-21,-4.605347269694154e-13,0.022151164325822478,-0.006800805225430776,-1.4805528127956738e-05
1786945370.1586487,9.600784778249294e-09,-2.214038760677167e-21,-4.60534721954633e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.2030299,9.600784778248652e-09,-2.214038760676872e-21,-4.605347304332342e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.265683,9.60078477824685e-09,-2.21403876067604e-21,-4.605347248704446e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.3090436,9.60078477824685e-09,-2.21403876067604e-21,-4.605347248704446e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.3579156,9.600784778245675e-09,-2.214038760675498e-21,-4.605347268556781e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.4078572,9.600784778245013e-09,-2.214038760675193e-21,-4.605347275794611e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.4712968,9.60078477824365e-09,-2.2140387606745657e-21,-4.60534729719791e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.5005481,9.600784778242409e-09,-2.2140387606739925e-21,-4.60534727455384e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.5502224,9.600784778241223e-09,-2.2140387606734466e-21,-4.60534730443574e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.601962,9.600784778241223e-09,-2.2140387606734466e-21,-4.60534730443574e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.6503887,9.600784778241042e-09,-2.2140387606733646e-21,-4.605347296991114e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
1786945370.7007248,9.600784778241322e-09,-2.2140387606734937e-21,-4.605347228541919e-13,0.022263468044404787,-0.007257108275422542,0.00021611182032904157
