time,x_odom,y_odom,yaw_odom
1787562637.30505,0.0,0.0,0.006988584995269775
1787562637.3572307,0.0,0.0,0.006985962390899659
1787562637.4104705,0.0,0.0,0.0069794654846191415
1787562637.454336,0.0,0.0,0.0069794654846191415
1787562637.5182695,0.0,0.0,0.007033586502075195
1787562637.601943,0.0,0.0,0.0071058273315429705
1787562637.603424,0.0,0.0,0.007140696048736572
1787562637.6958249,0.0,0.0,0.007118940353393555
1787562637.7495742,0.0,0.0,0.007061004638671877
1787562637.7964542,0.0,0.0,0.007125675678253175
1787562637.8425019,0.0,0.0,0.007153213024139403
1787562637.9031656,0.0,0.0,0.007142007350921633
1787562637.9042242,0.0,0.0,0.007140517234802245
1787562637.9927292,0.0,0.0,0.007099568843841553
1787562638.0511878,0.0,0.0,0.007043302059173585
1787562638.0950553,0.0,0.0,0.007105886936187746
1787562638.14649,0.0,0.0,0.007156252861022949
1787562638.173503,0.0,0.0,0.007156252861022949
1787562638.208134,0.0,0.0,0.0071544647216796875
1787562638.253718,0.0,0.0,0.007146358489990235
1787562638.3097408,0.0,0.0,0.007111251354217529
1787562638.3557804,0.0,0.0,0.007160663604736328
1787562638.4145234,0.0,0.0,0.007183134555816651
1787562638.4981015,0.0,0.0,0.007183134555816651
1787562638.5057545,0.0,0.0,0.007183134555816651
1787562638.5539715,0.0,0.0,0.007183134555816651
1787562638.6053956,0.0,0.0,0.007220506668090822
1787562638.6548018,0.0,0.0,0.007220506668090822
1787562638.711676,0.0,0.0,0.007378518581390382
1787562638.7544641,0.0,0.0,0.007368206977844238
1787562638.8038754,0.0,0.0,0.007292091846466065
1787562638.853721,0.0,0.0,0.007201015949249267
1787562638.9048295,0.0,0.0,0.007264852523803711
1787562638.9552042,0.0,0.0,0.0073020458221435556
1787562639.0065668,0.0,0.0,0.0073020458221435556
1787562639.105881,0.0,0.0,0.00729703903198242
1787562639.153454,0.0,0.0,0.007301151752471924
1787562639.207064,0.0,0.0,0.0072673559188842765
1787562639.2533753,0.0,0.0,0.0072593092918396
1787562639.3068085,0.0,0.0,0.0073451995849609375
1787562639.3545065,0.0,0.0,0.00731372833251953
1787562639.4106028,0.0,0.0,0.00731372833251953
1787562639.4534643,0.0,0.0,0.007285594940185549
1787562639.5039582,0.0,0.0,0.007387757301330566
1787562639.5588913,0.0,0.0,0.007381379604339599
1787562639.606432,0.0,0.0,0.007383704185485839
1787562639.6565685,0.0,0.0,0.007330715656280518
1787562639.7036378,0.0,0.0,0.007304728031158448
1787562639.7536888,0.0,0.0,0.00742053985595703
1787562639.804851,0.0,0.0,0.007544934749603272
1787562639.853591,0.0,0.0,0.007669925689697266
1787562639.9043121,0.0,0.0,0.007631719112396239
1787562639.9542189,0.0,0.0,0.007545292377471923
1787562640.0038664,0.0,0.0,0.007489860057830811
1787562640.105304,0.0,0.0,0.007489860057830811
1787562640.1540773,0.0,0.0,0.007702350616455078
1787562640.2052302,0.0,0.0,0.007702350616455078
1787562640.253649,0.0,0.0,0.00792044401168823
1787562640.3062203,0.0,0.0,0.007982134819030763
1787562640.3541963,0.0,0.0,0.007972776889801024
1787562640.408628,0.0,0.0,0.007889270782470703
1787562640.4535422,0.0,0.0,0.007808566093444826
1787562640.6750808,0.0,0.0,0.007808566093444826
1787562640.7066793,0.0,0.0,0.007769167423248291
1787562640.7536137,0.0,0.0,0.007676422595977783
1787562640.8038113,0.0,0.0,0.007697641849517822
1787562640.9620144,0.0,0.0,0.007697641849517822
1787562641.00398,0.0,0.0,0.00785142183303833
1787562641.0566158,0.0,0.0,0.00790959596633911
1787562641.1063402,0.0,0.0,0.007907390594482424
1787562641.15523,0.0,0.0,0.007907390594482424
1787562641.2040904,0.0,0.0,0.007990300655364987
1787562641.2543507,0.0,0.0,0.007990300655364987
1787562641.3039582,0.0,0.0,0.007990300655364987
1787562641.4932067,0.0,0.0,0.007990300655364987
1787562641.504608,0.0,0.0,0.007896780967712404
1787562641.5700672,0.0,0.0,0.007826507091522217
1787562641.7506406,0.0,0.0,0.007826507091522217
1787562641.7534454,0.0,0.0,0.007944881916046143
1787562641.8414443,0.0,0.0,0.007944881916046143
1787562641.9108686,0.0,0.0,0.007833600044250487
1787562641.9539638,0.0,0.0,0.00790548324584961
1787562642.0038445,0.0,0.0,0.007955193519592287
1787562642.053394,0.0,0.0,0.007924139499664307
1787562642.1055212,0.0,0.0,0.007809162139892577
1787562642.1555958,0.0,0.0,0.007767438888549805
1787562642.2085793,0.0,0.0,0.007767438888549805
1787562642.253722,0.0,0.0,0.00789010524749756
1787562642.3048124,0.0,0.0,0.007890939712524416
1787562642.3543365,0.0,0.0,0.007840991020202637
1787562642.4032626,0.0,0.0,0.007811009883880616
1787562642.454006,0.0,0.0,0.007885158061981201
1787562642.5048735,0.0,0.0,0.007923603057861328
1787562642.5547712,0.0,0.0,0.008054554462432863
1787562642.603941,0.0,0.0,0.00799107551574707
1787562642.654745,0.0,0.0,0.007989346981048582
1787562642.7061849,0.0,0.0,0.007989346981048582
1787562642.7557333,0.0,0.0,0.008031487464904785
1787562642.8077447,0.0,0.0,0.008044600486755371
1787562642.8562233,0.0,0.0,0.007999956607818605
1787562642.904424,0.0,0.0,0.007942140102386476
1787562642.9550648,0.0,0.0,0.00788611173629761
1787562643.0064046,0.0,0.0,0.00788611173629761
1787562643.0565355,0.0,0.0,0.007932901382446289
1787562643.1047893,0.0,0.0,0.00805121660232544
1787562643.1537557,0.0,0.0,0.008026599884033203
1787562643.2043712,0.0,0.0,0.007974207401275635
1787562643.2565722,0.0,0.0,0.00798046588897705
1787562643.3035321,0.0,0.0,0.007990300655364987
1787562643.354055,0.0,0.0,0.008074581623077393
1787562643.4068344,0.0,0.0,0.008074581623077393
1787562643.4544833,0.0,0.0,0.008250534534454347
1787562643.5057733,0.0,0.0,0.008099257946014404
1787562643.5544739,0.0,0.0,0.008025527000427246
1787562643.6050737,0.0,0.0,0.008100688457489015
1787562643.654328,0.0,0.0,0.008119046688079836
1787562643.7178433,0.0,0.0,0.008085072040557863
1787562643.7625382,0.0,0.0,0.008039116859436035
1787562643.8067021,0.0,0.0,0.008007049560546875
1787562643.8557785,0.0,0.0,0.008004963397979738
1787562643.9055464,0.0,0.0,0.008004963397979738
1787562643.9540377,0.0,0.0,0.008110642433166506
1787562644.0107875,0.0,0.0,0.008058369159698488
1787562644.0544302,0.0,0.0,0.008027255535125732
