time,x_odom,y_odom,yaw_odom
1787584033.4692292,0.0,0.0,0.002675473690032959
1787584033.5147228,0.0,0.0,0.0026890039443969727
1787584033.572335,0.0,0.0,0.0026890039443969727
1787584033.6183074,0.0,0.0,0.0026366114616394043
1787584033.6586492,0.0,0.0,0.0026627182960510254
1787584033.7531993,0.0,0.0,0.002818942070007324
1787584033.7604396,0.0,0.0,0.002818942070007324
1787584033.8103468,0.0,0.0,0.0028696060180664062
1787584033.858941,0.0,0.0,0.002782881259918213
1787584033.911155,0.0,0.0,0.002811670303344726
1787584033.9593368,0.0,0.0,0.0027468800544738765
1787584034.0160878,0.0,0.0,0.0027798414230346675
1787584034.064572,0.0,0.0,0.0027798414230346675
1787584034.1102598,0.0,0.0,0.002771735191345215
1787584034.1595216,0.0,0.0,0.002794027328491211
1787584034.208783,0.0,0.0,0.0027675628662109375
1787584034.2621891,0.0,0.0,0.0027586221694946293
1787584034.3102918,0.0,0.0,0.002746999263763428
1787584034.3652272,0.0,0.0,0.002746999263763428
1787584034.4141436,0.0,0.0,0.0027576684951782227
1787584034.4728603,0.0,0.0,0.002921998500823974
1787584034.5109315,0.0,0.0,0.0028575062751770024
1787584034.564697,0.0,0.0,0.002865850925445557
1787584034.6128457,0.0,0.0,0.0028698444366455082
1787584034.662873,0.0,0.0,0.0028698444366455082
1787584034.7655375,0.0,0.0,0.0028803944587707515
1787584034.8150887,0.0,0.0,0.002902328968048096
1787584034.859761,0.0,0.0,0.0029570460319519047
1787584034.9099708,0.0,0.0,0.0029315352439880375
1787584034.9590404,0.0,0.0,0.002863824367523194
1787584035.0099401,0.0,0.0,0.002863824367523194
1787584035.0593207,0.0,0.0,0.002838551998138428
1787584035.1090055,0.0,0.0,0.002863168716430664
1787584035.1679647,0.0,0.0,0.0029369592666625977
1787584035.2117898,0.0,0.0,0.002892494201660156
1787584035.259974,0.0,0.0,0.002892494201660156
1787584035.309695,0.0,0.0,0.0028951168060302734
1787584035.371054,0.0,0.0,0.0028839111328125004
1787584035.4200819,0.0,0.0,0.0028839111328125004
1787584035.4628513,0.0,0.0,0.0029227733612060547
1787584035.509585,0.0,0.0,0.0029305815696716313
1787584035.5591097,0.0,0.0,0.00290071964263916
1787584035.6109807,0.0,0.0,0.00290071964263916
1787584035.6592991,0.0,0.0,0.0028347373008728027
1787584035.712196,0.0,0.0,0.0028347373008728027
1787584035.7637239,0.0,0.0,0.0028499364852905278
1787584035.8123295,0.0,0.0,0.0028499364852905278
1787584035.859584,0.0,0.0,0.002850353717803955
1787584035.929146,0.0,0.0,0.002829372882843018
1787584035.96507,0.0,0.0,0.0028502941131591797
1787584036.0151272,0.0,0.0,0.0028502941131591797
1787584036.0604987,0.0,0.0,0.002824842929840088
1787584036.1178844,0.0,0.0,0.0028107166290283203
1787584036.1717174,0.0,0.0,0.002841711044311523
1787584036.2125342,0.0,0.0,0.0028679966926574707
1787584036.2654278,0.0,0.0,0.0028679966926574707
1787584036.3100169,0.0,0.0,0.0028879046440124516
1787584036.364557,0.0,0.0,0.002979695796966553
1787584036.4087026,0.0,0.0,0.002993226051330566
1787584036.4783363,0.0,0.0,0.002993226051330566
1787584036.5088153,0.0,0.0,0.0030176639556884766
1787584036.571418,0.0,0.0,0.0029851794242858887
1787584036.614512,0.0,0.0,0.0029320716857910156
1787584036.667757,0.0,0.0,0.0029367804527282715
1787584036.7127721,0.0,0.0,0.002951204776763917
1787584036.7648296,0.0,0.0,0.0029542446136474605
1787584036.8126369,0.0,0.0,0.002961933612823487
1787584036.861234,0.0,0.0,0.003012776374816895
1787584036.9119287,0.0,0.0,0.0029644966125488273
1787584036.9622078,0.0,0.0,0.002959728240966797
1787584037.0115187,0.0,0.0,0.0029255747795104985
1787584037.0595388,0.0,0.0,0.002947568893432617
1787584037.1109693,0.0,0.0,0.0030685067176818848
1787584037.1613488,0.0,0.0,0.0030685067176818848
1787584037.2145963,0.0,0.0,0.003016352653503418
1787584037.261428,0.0,0.0,0.0030347108840942383
1787584037.3239934,0.0,0.0,0.0030119419097900395
1787584037.3816063,0.0,0.0,0.0030119419097900395
1787584037.4210281,0.0,0.0,0.003050088882446289
1787584037.4601624,0.0,0.0,0.003050088882446289
1787584037.510954,0.0,0.0,0.0032557249069213876
1787584037.5590193,0.0,0.0,0.0032688379287719727
1787584037.6102943,0.0,0.0,0.0032228827476501465
1787584037.666927,0.0,0.0,0.0032228827476501465
1787584037.7265618,0.0,0.0,0.003219723701477051
1787584037.7623382,0.0,0.0,0.0033821463584899907
1787584037.8096466,0.0,0.0,0.0033821463584899907
1787584037.8656635,0.0,0.0,0.003387749195098876
1787584037.9189172,0.0,0.0,0.0034236311912536612
1787584037.9644027,0.0,0.0,0.0034130215644836426
1787584038.012329,0.0,0.0,0.0034440159797668453
1787584038.0680387,0.0,0.0,0.0034159421920776367
1787584038.1121485,0.0,0.0,0.0034159421920776367
1787584038.161068,0.0,0.0,0.003399074077606201
1787584038.2128096,0.0,0.0,0.003408670425415039
1787584038.261565,0.0,0.0,0.003408670425415039
1787584038.3087218,0.0,0.0,0.003428339958190919
1787584038.3623238,0.0,0.0,0.003428339958190919
1787584038.4155548,0.0,0.0,0.0034149885177612305
1787584038.4594283,0.0,0.0,0.003427743911743164
1787584038.5108476,0.0,0.0,0.0033394694328308114
1787584038.5618155,0.0,0.0,0.0033394694328308114
1787584038.608703,0.0,0.0,0.003458738327026367
1787584038.66339,0.0,0.0,0.0034522414207458496
1787584038.7099788,0.0,0.0,0.0034532546997070304
1787584038.7618263,0.0,0.0,0.00347137451171875
1787584038.811775,0.0,0.0,0.0034156441688537598
1787584038.8617668,0.0,0.0,0.0034156441688537598
1787584038.9086237,0.0,0.0,0.0034611225128173824
1787584038.9595418,0.0,0.0,0.003596663475036621
1787584039.0096483,0.0,0.0,0.003596663475036621
1787584039.0672374,0.0,0.0,0.003595530986785889
1787584039.1092403,0.0,0.0,0.0035438537597656254
1787584039.1608968,0.0,0.0,0.0035438537597656254
1787584039.2109296,0.0,0.0,0.00355219841003418
1787584039.2601316,0.0,0.0,0.003543376922607422
1787584039.3089554,0.0,0.0,0.003543376922607422
1787584039.3604171,0.0,0.0,0.0036147832870483394
1787584039.4115944,0.0,0.0,0.003621339797973633
1787584039.4593341,0.0,0.0,0.003621339797973633
1787584039.5089786,0.0,0.0,0.0036283731460571285
1787584039.5619469,0.0,0.0,0.0035287141799926758
1787584039.616063,0.0,0.0,0.0035287141799926758
1787584039.658365,0.0,0.0,0.003597736358642578
1787584039.7099748,0.0,0.0,0.0036106705665588383
1787584039.7599611,0.0,0.0,0.0036106705665588383
1787584039.8118258,0.0,0.0,0.003580570220947266
1787584039.859375,0.0,0.0,0.003613710403442383
1787584039.9128542,0.0,0.0,0.003612637519836426
1787584039.960998,0.0,0.0,0.0035595297813415527
1787584040.0113904,0.0,0.0,0.0035885572433471684
1787584040.0588417,0.0,0.0,0.003664672374725342
1787584040.109108,0.0,0.0,0.0036609768867492676
1787584040.158802,0.0,0.0,0.0036609768867492676
1787584040.2108274,0.0,0.0,0.003755211830139161
1787584040.2663994,0.0,0.0,0.003989875316619873
1787584040.314969,0.0,0.0,0.003989875316619873
1787584040.3655,0.0,0.0,0.003968477249145508
1787584040.4108946,0.0,0.0,0.003963470458984375
1787584040.4631348,0.0,0.0,0.003963470458984375
1787584040.510852,0.0,0.0,0.003997802734374999
1787584040.5605083,0.0,0.0,0.004042148590087891
1787584040.608866,0.0,0.0,0.004047513008117677
1787584040.6612043,0.0,0.0,0.004047513008117677
1787584040.7112613,0.0,0.0,0.004031538963317871
1787584040.7640533,0.0,0.0,0.004031538963317871
1787584040.8107047,0.0,0.0,0.004026234149932861
1787584040.8590608,0.0,0.0,0.0040580034255981445
1787584040.910032,0.0,0.0,0.004058539867401122
1787584040.9589446,0.0,0.0,0.004058539867401122
1787584041.0165129,0.0,0.0,0.004033803939819337
1787584041.0651295,0.0,0.0,0.004033803939819337
1787584041.1118486,0.0,0.0,0.004051387310028077
1787584041.1606736,0.0,0.0,0.0039709210395813
1787584041.2134106,0.0,0.0,0.004026472568511964
1787584041.258954,0.0,0.0,0.004026472568511964
1787584041.312849,0.0,0.0,0.0040601491928100595
1787584041.3613453,0.0,0.0,0.0040601491928100595
1787584041.4104276,0.0,0.0,0.004169702529907227
1787584041.463473,0.0,0.0,0.004128217697143555
1787584041.5104454,0.0,0.0,0.004146695137023927
1787584041.5597281,0.0,0.0,0.004146695137023927
1787584041.6108708,0.0,0.0,0.004151880741119386
1787584041.664804,0.0,0.0,0.004156649112701417
1787584041.7115943,0.0,0.0,0.004130780696868897
1787584041.7628896,0.0,0.0,0.004134714603424072
1787584041.8089821,0.0,0.0,0.004134714603424072
1787584041.8603754,0.0,0.0,0.004134714603424072
1787584041.9091692,0.0,0.0,0.004134714603424072
1787584041.9616807,0.0,0.0,0.004152655601501465
1787584042.010571,0.0,0.0,0.004152655601501465
1787584042.0640242,0.0,0.0,0.004152655601501465
1787584042.115896,0.0,0.0,0.004152655601501465
1787584042.1636906,0.0,0.0,0.004326164722442627
1787584042.2104614,0.0,0.0,0.004326164722442627
1787584042.2625544,0.0,0.0,0.004313945770263672
1787584042.3117876,0.0,0.0,0.004322052001953124
1787584042.3599062,0.0,0.0,0.004322052001953124
1787584042.4170885,0.0,0.0,0.004322052001953124
1787584042.4637263,0.0,0.0,0.004322052001953124
1787584042.5091465,0.0,0.0,0.004322052001953124
1787584042.5603428,0.0,0.0,0.004322052001953124
1787584042.6117175,0.0,0.0,0.004383206367492675
1787584042.6594088,0.0,0.0,0.0043854713439941415
1787584042.7108405,0.0,0.0,0.0043854713439941415
1787584042.7630606,0.0,0.0,0.0043854713439941415
1787584042.8137887,0.0,0.0,0.004177570343017579
1787584042.861444,0.0,0.0,0.004177570343017579
1787584042.9175892,0.0,0.0,0.004177570343017579
1787584042.9598637,0.0,0.0,0.004177570343017579
1787584043.0126112,0.0,0.0,0.0041238069534301775
1787584043.059791,0.0,0.0,0.0041238069534301775
1787584043.1095269,0.0,0.0,0.0041260719299316415
1787584043.1609566,0.0,0.0,0.004115581512451173
1787584043.210705,0.0,0.0,0.004115581512451173
1787584043.2702384,0.0,0.0,0.004115581512451173
1787584043.3093338,0.0,0.0,0.004364013671875001
1787584043.3608313,0.0,0.0,0.004364013671875001
1787584043.4113278,0.0,0.0,0.004364013671875001
1787584043.460838,0.0,0.0,0.004402995109558106
1787584043.5377104,0.0,0.0,0.004401683807373048
1787584043.5607603,0.0,0.0,0.004401683807373048
1787584043.6168737,0.0,0.0,0.004401683807373048
1787584043.6609173,0.0,0.0,0.004401683807373048
1787584043.710971,0.0,0.0,0.004401683807373048
1787584043.7636898,0.0,0.0,0.0044403076171875
1787584043.8110533,0.0,0.0,0.004422008991241454
1787584043.8591096,0.0,0.0,0.004428803920745849
1787584043.9096956,0.0,0.0,0.004427075386047363
1787584043.9586954,0.0,0.0,0.0044135451316833505
1787584044.0123398,0.0,0.0,0.004395723342895508
1787584044.05977,0.0,0.0,0.004395723342895508
1787584044.1089697,0.0,0.0,0.004386246204376222
1787584044.1595683,0.0,0.0,0.004386246204376222
