time,x_odom,y_odom,yaw_odom,x_icp,y_icp,yaw_icp
1786901521.8654218,9.60078478029701e-09,-2.2140387616201187e-21,-4.605253272715054e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901521.9149995,9.60078478029615e-09,-2.2140387616197226e-21,-4.605253323069674e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901521.964951,9.600784780295951e-09,-2.214038761619631e-21,-4.605253345300153e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.0145502,9.60078478029486e-09,-2.2140387616191283e-21,-4.605253310041579e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.0681598,9.600784780294464e-09,-2.214038761618944e-21,-4.605253335787576e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.1163104,9.600784780293537e-09,-2.21403876161852e-21,-4.60525339534458e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.1647394,9.600784780293537e-09,-2.21403876161852e-21,-4.60525339534458e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.2200844,9.600784780293575e-09,-2.214038761618538e-21,-4.605253480337388e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.2856967,9.600784780293575e-09,-2.214038761618538e-21,-4.605253480337388e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.3248198,9.600784780293165e-09,-2.214038761618347e-21,-4.60525354082497e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.3695033,9.600784780291502e-09,-2.2140387616175826e-21,-4.605253718151814e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.4170089,9.600784780291213e-09,-2.214038761617451e-21,-4.605253725493042e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.467281,9.600784780290561e-09,-2.2140387616171493e-21,-4.605253807590718e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.5228453,9.600784780290063e-09,-2.21403876161692e-21,-4.605253907265981e-13,-0.02620983123779297,-0.031421661376953125,0.0018504626104505957
1786901522.574501,9.600784780290063e-09,-2.21403876161692e-21,-4.605253907265981e-13,-0.024975480296940168,-0.03265327768052169,0.0021163784816107356
1786901522.635899,9.600784780289913e-09,-2.2140387616168514e-21,-4.605253903026681e-13,-0.024975480296940168,-0.03265327768052169,0.0021163784816107356
1786901522.6646047,9.600784780289913e-09,-2.2140387616168514e-21,-4.605253903026681e-13,-0.024975480296940168,-0.03265327768052169,0.0021163784816107356
1786901522.7391195,9.600784780288662e-09,-2.2140387616162744e-21,-4.605253991018018e-13,-0.024975480296940168,-0.03265327768052169,0.0021163784816107356
1786901522.767334,9.600784780288662e-09,-2.2140387616162744e-21,-4.605253991018018e-13,-0.024975480296940168,-0.03265327768052169,0.0021163784816107356
