time,U_att_x,U_att_y,U_rep_x,U_rep_y,err_x,err_y,v,omega,x,y,yaw,wL,wR,odom_pose_cov,odom_twist_cov,imu_vx,imu_vy,imu_vz,imu_ax,imu_ay,imu_az,imu_cov_vel,imu_cov_acc
1785758384.3108363,-0.14999999999999997,-2.309459252414043e-09,0.0,0.0,-0.999886456299839,-1.5394646852434353e-08,0.075,0.00027544489929117903,0.00011354370016098775,-1.5394646852434353e-08,-0.0002754295028961629,0.0015827343788785378,0.0015827343788785378,"[ 3.05150374e-06  2.96512328e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  8.70304757e-18  2.96510727e-22  3.05150374e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32121141e-15
  0.00000000e+00  0.00000000e+00  2.65197922e-08 -4.11382902e-16
 -5.74367865e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.11382902e-16  2.37715955e-08  1.04277596e-20  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.74367865e-13  1.04277594e-20
  2.37715955e-08  0.00000000e+00  8.70304757e-18  4.32121141e-15
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.41253598e-10]","[ 9.99992938e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99992938e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.93000161e-07 -3.70398853e-25
 -5.32779290e-22  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.70398853e-25  9.99470442e-07  7.24081423e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.32779290e-22  7.24081413e-31
  9.99470442e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999470e-10]",0.0,0.0,0.0,0.7942764163017273,-0.3387795388698578,10.379463195800781,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.3619328,-0.14999999999999994,-4.4097465445328e-09,0.0,0.0,-0.999886021989144,-2.9394959535955177e-08,0.075,0.0005112692384152366,0.0001139780108560231,-2.9394959535955177e-08,-0.0005112538420202205,0.03086332038813149,0.03244605476701003,"[ 3.06400948e-06  3.13465354e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.00420874e-17  3.13463688e-22  3.06400948e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.22169831e-15
  0.00000000e+00  0.00000000e+00  2.94584402e-08 -5.47989222e-16
 -4.93234355e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.47989222e-16  2.39457315e-08  1.37019581e-20  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.93234355e-13  1.37019579e-20
  2.39457314e-08  0.00000000e+00  1.00420874e-17  3.22169831e-15
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.08792460e-09]","[ 9.99993944e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99993944e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.93988591e-07 -5.03173252e-25
 -4.57089837e-22  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.03173252e-25  9.99545778e-07  9.51036856e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.57089837e-22  9.51036838e-31
  9.99545778e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999546e-10]",0.0,0.03618279844522476,-0.005320999771356583,-0.025737667456269264,-0.0694318488240242,10.341155052185059,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.410385,-0.14999999999999994,-4.4097465445328e-09,0.0,0.0,-0.999886021989144,-2.9394959535955177e-08,0.07500000000000001,0.0005112832403305174,0.00013427901548113664,-3.867451169741473e-08,-0.0004940615753117328,0.0458992969874776,0.04431656260859906,"[ 3.06972817e-06  5.13049788e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  9.67490731e-18  5.13048273e-22  3.06972817e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23504796e-14
  0.00000000e+00  0.00000000e+00  2.77538486e-08 -4.50991080e-16
 -8.72447326e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.50991080e-16  2.29968497e-08  1.09755435e-20  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.72447326e-13  1.09755433e-20
  2.29968496e-08  0.00000000e+00  9.67490731e-18  1.23504796e-14
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.31950976e-10]","[ 9.99992607e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99992607e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.92675321e-07 -4.17848077e-25
 -8.00985472e-22  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.17848077e-25  9.99445643e-07  7.62073763e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.00985472e-22  7.62073748e-31
  9.99445643e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999445e-10]",-0.03405439853668213,0.0,-0.015962999314069748,0.181959331035614,-0.26156651973724365,10.67754077911377,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.4612129,-0.14999999999999988,-5.801955835529664e-09,0.0,0.0,-0.9998657209845189,-3.867451169741473e-08,0.075,0.000494100255017303,0.00013427901548113664,-3.867451169741473e-08,-0.0004940615753117328,0.05539570326074882,0.05539570326074882,"[ 3.06972817e-06  5.13049788e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  9.67490731e-18  5.13048273e-22  3.06972817e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23504796e-14
  0.00000000e+00  0.00000000e+00  2.77538486e-08 -4.50991080e-16
 -8.72447326e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.50991080e-16  2.29968497e-08  1.09755435e-20  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.72447326e-13  1.09755433e-20
  2.29968496e-08  0.00000000e+00  9.67490731e-18  1.23504796e-14
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.31950976e-10]","[ 9.99992607e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99992607e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.92675321e-07 -4.17848077e-25
 -8.00985472e-22  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.17848077e-25  9.99445643e-07  7.62073763e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.00985472e-22  7.62073748e-31
  9.99445643e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999445e-10]",0.007449400145560503,-0.05427420139312744,-0.0063852001912891865,0.21188685297966003,0.1107318252325058,10.139444351196289,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.511771,-0.14999999999999988,-5.561573905280666e-09,0.0,0.0,-0.999862458103923,-3.70720597057371e-08,0.075,0.000478742923611967,0.00013754189607700253,-3.70720597057371e-08,-0.00047870584645259845,0.06410074234458078,0.06330937515514151,"[ 3.08029238e-06  4.25359355e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.89803741e-18  4.25357434e-22  3.08029238e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.06182594e-15
  0.00000000e+00  0.00000000e+00  2.67906147e-08 -3.59458821e-16
 -7.51588325e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.59458821e-16  2.26908925e-08  8.76453868e-21  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.51588325e-13  8.76453851e-21
  2.26908924e-08  0.00000000e+00  5.89803741e-18  8.06182594e-15
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.49534463e-10]","[ 9.99994521e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99994521e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.94556204e-07 -3.33186216e-25
 -6.95926929e-22  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.33186216e-25  9.99588957e-07  6.08411254e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -6.95926929e-22  6.08411242e-31
  9.99588957e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999589e-10]",0.011706200428307056,0.0,-0.020219799131155014,-0.33279404044151306,-0.11432313174009323,10.149619102478027,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.561178,-0.1499999999999988,-1.897419185956868e-08,0.0,0.0,-0.9996847854093174,-1.2645473944965523e-07,0.07500000000000001,0.0006782037748752092,0.000315214590682595,-1.2645473944965523e-07,-0.0006780772802628121,0.0664748439128986,0.0664748439128986,"[ 3.09302635e-06  3.13531767e-21  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.85376735e-17  3.13531563e-21  3.09302635e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.97635074e-14
  0.00000000e+00  0.00000000e+00  3.31250451e-08  5.25255557e-16
 -3.31850394e-12  0.00000000e+00  0.00000000e+00  0.00000000e+00
  5.25255557e-16  2.33239620e-08  1.34096579e-20  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.31850394e-12  1.34096572e-20
  2.33239620e-08  0.00000000e+00  1.85376735e-17  3.97635074e-14
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.92381008e-09]","[ 9.99991491e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99991491e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.91582460e-07  4.78461055e-25
 -3.02423457e-21  0.00000000e+00  0.00000000e+00  0.00000000e+00
  4.78461055e-25  9.99362064e-07  9.29305347e-31  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.02423457e-21  9.29305299e-31
  9.99362064e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999362e-10]",0.0,0.031925998628139496,-0.0063852001912891865,0.18555063009262085,-0.13946224749088287,9.899425506591797,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.6107752,-0.1499999999992037,-4.88763733601024e-07,0.0,0.0,-0.9970955692161756,-3.2489610211314893e-06,0.075,0.001009926140389856,0.0029044307838244506,-3.2489610211314893e-06,-0.0010066677154991768,0.06805757829177712,0.06805757829177712,"[ 3.78233171e-06  5.43660842e-18  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.07459270e-15  5.43660842e-18  3.78233172e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.72340893e-12
  0.00000000e+00  0.00000000e+00  4.16448436e-07 -5.03046422e-15
 -3.06407041e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.03046422e-15  1.37551883e-07 -2.37484451e-19  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.06407041e-11 -2.37484450e-19
  1.37551881e-07  0.00000000e+00  2.07459270e-15  1.72340893e-12
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.37002360e-07]","[ 9.99993452e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99993452e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.93504017e-07 -4.47109171e-24
 -2.79155089e-20  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.47109171e-24  9.99508868e-07 -1.58031992e-29  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.79155089e-20 -1.58031991e-29
  9.99508868e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999509e-10]",-0.023412400856614113,0.04788900166749954,-0.009577799588441849,0.12988543510437012,-0.12988543510437012,10.56800651550293,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.6627116,-0.14999999999668415,-9.973776142895416e-07,0.0,0.0,-0.9950374946183405,-6.616187483553475e-06,0.07500000000000001,0.0017165246165124978,0.004962505381659509,-6.616187483553475e-06,-0.0017098754324171852,0.0664748439128986,0.06726621110233785,"[ 4.23730640e-06  1.22487836e-17  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.31509856e-15  1.22487836e-17  4.23730641e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.04781859e-12
  0.00000000e+00  0.00000000e+00  4.03279107e-07  1.15300389e-14
 -1.16668313e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.15300389e-14  1.65442696e-07  2.58063131e-18  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.16668313e-10  2.58063132e-18
  1.65442672e-07  0.00000000e+00  3.31509856e-15  2.04781859e-12
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.05574702e-08]","[ 9.99993207e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99993207e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.93263546e-07  1.06262067e-23
 -1.06862274e-19  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.06262067e-23  9.99490534e-07  1.79345389e-28  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.06862274e-19  1.79345389e-28
  9.99490534e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999490e-10]",0.0,-0.050017401576042175,0.011706200428307056,0.712274968624115,0.012569558806717396,10.114304542541504,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.710778,-0.14999999998328625,-2.239224343747474e-06,0.0,0.0,-0.9923264479394059,-1.4813610262786463e-05,0.075,0.0028858678773026054,0.007673552060594048,-1.4813610262786463e-05,-0.0028709397150104006,0.0688489454812164,0.0688489454812164,"[ 4.98552408e-06  3.40870611e-17  0.00000000e+00  0.00000000e+00
  0.00000000e+00  8.09807270e-15  3.40870611e-17  4.98552410e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.67642753e-12
  0.00000000e+00  0.00000000e+00  4.90715541e-07 -2.85024463e-15
 -1.52845388e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.85024463e-15  2.14548895e-07  1.27901839e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.52845388e-10  1.27901840e-17
  2.14548836e-07  0.00000000e+00  8.09807270e-15  2.67642753e-12
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.48857147e-07]","[ 9.99993847e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99993847e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.93892783e-07 -2.25301399e-24
 -1.40320292e-19  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.25301399e-24  9.99538483e-07  8.90234850e-28  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.40320292e-19  8.90234851e-28
  9.99538483e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999538e-10]",0.008513599634170532,0.0,-0.0063852001912891865,-0.314238965511322,-0.11971008032560349,9.850942611694336,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1785758384.7609642,-0.1499999999410827,-4.204187336781989e-06,0.0,0.0,-0.9888342181589993,-2.7714961998624494e-05,0.07500000000000001,0.0030015586024689875,0.011165781841000675,-2.7714961998624494e-05,-0.0029735306868867713,0.0688489454812164,0.06726621110233785,"[ 6.34820396e-06  7.95411854e-17  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.29402598e-14  7.95411854e-17  6.34820399e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.50034999e-12
  0.00000000e+00  0.00000000e+00  6.16056978e-07 -9.71886961e-14
 -1.56678439e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.71886961e-14  2.96800758e-07 -2.78994026e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.56678439e-10 -2.78994026e-17
  2.96800674e-07  0.00000000e+00  1.29402598e-14  3.50034999e-12
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72232579e-07]","[ 9.99992757e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99992757e-10
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.92821417e-07 -8.87352361e-23
 -1.43642935e-19  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -8.87352361e-23  9.99456798e-07 -1.92735001e-27  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.43642935e-19 -1.92735001e-27
  9.99456798e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99999456e-10]",0.0,0.03724699839949608,-0.022348200902342796,0.46806642413139343,-0.33937808871269226,9.825803756713867,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.]
