time,x,y,yaw,cov_prop,K_gain,innovation,v_ekf,omega_ekf
1787145671.2753296,2.682622838553347,0.01860375867626008,2.0118797586977877,"[ 5.78153785e-05 -4.61367749e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.52560622e-06 -4.61367749e-07  5.11157973e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.47565935e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.52560622e-06 -1.47565935e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.83933189e-06]","[[-0.00034811  0.04563106]
 [-0.00123492 -0.00727549]]",[],0.0,0.0
1787145671.3134685,2.67048994477425,0.011393725660037941,2.0172939021759557,"[ 2.75095435e-05  1.94891891e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.80011830e-07  1.94891891e-07  2.51278353e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.80011830e-07 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63868981e-06]","[[-0.00034811  0.04563106]
 [-0.00123492 -0.00727549]]",[],0.0,0.0
1787145671.8555615,2.67048994477425,0.011393725660037941,2.0172939021759557,"[ 2.75095435e-05  1.94891891e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.80011830e-07  1.94891891e-07  2.51278353e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.80011830e-07 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63868981e-06]","[[ 0.00027609  0.01425962]
 [-0.00057157  0.00712694]]",[],0.0,0.0
1787145671.8724904,2.67048994477425,0.011393725660037941,2.0172939021759557,"[ 2.75095435e-05  1.94891891e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.80011830e-07  1.94891891e-07  2.51278353e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.80011830e-07 -8.56782573e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63868981e-06]","[[ 0.00027609  0.01425962]
 [-0.00057157  0.00712694]]",[],0.0,0.0
1787145671.9159276,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
1787145671.9672165,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
1787145672.0150187,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
1787145672.0830832,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
1787145672.132951,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
1787145672.1646671,2.6654301223678267,0.0014342253523561357,2.017419437610797,"[ 1.79356142e-05  3.70786712e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.48455601e-07  3.70786712e-07  1.65870902e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.48455601e-07 -5.00877682e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58434901e-06]","[[ 0.00017252  0.00930761]
 [-0.00037565  0.00467836]]",[],0.0,0.0
