time,x,y,yaw,cov_prop,K_gain,innovation,v_ekf,omega_ekf
1787564003.1099448,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.1597528,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.209699,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.2658038,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.3110034,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.36389,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.4122345,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.4629874,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.512271,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.5607033,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.6118095,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.661943,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.7136328,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.7648463,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
1787564003.809672,2.4101546572295,1.3282826823331786,2.3055358988703816,"[ 5.58046962e-05  3.40841316e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.19350647e-06  3.40841316e-06  4.73683607e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.19350647e-06 -1.99398671e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.17537897e-06]","[[-0.00089594  0.03247529]
 [-0.00100405 -0.00885576]]",[],0.0,0.0
