time,x,y,yaw,cov_prop,K_gain,innovation,v_ekf,omega_ekf
1787560300.5585945,1.5771408367520157,1.5392521289542966,2.1676728213015393,"[ 6.41848103e-05  4.37323855e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -8.11287810e-06  4.37323855e-07  5.16419306e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.63624828e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.11287810e-06 -4.63624828e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.22553913e-06]","[[-0.00115066  0.03146867]
 [-0.00091393 -0.01395072]]",[],0.0,0.0
1787560300.5766697,1.5771408367520157,1.5392521289542966,2.1676728213015393,"[ 6.41848103e-05  4.37323855e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -8.11287810e-06  4.37323855e-07  5.16419306e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.63624828e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.11287810e-06 -4.63624828e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.22553913e-06]","[[-0.00115066  0.03146867]
 [-0.00091393 -0.01395072]]",[],0.0,0.0
1787560301.273886,1.6019125365139473,1.4905998097487079,2.2163631497407845,"[ 3.37623613e-05  4.94442874e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.28252042e-06  4.94442874e-07  2.30224530e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.38723831e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.28252042e-06 -1.38723831e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.19427212e-06]","[[-0.00064415  0.0251184 ]
 [-0.00038769 -0.01177391]]",[],0.0,0.0
1787560301.3236964,1.6019125365139473,1.4905998097487079,2.2163631497407845,"[ 3.37623613e-05  4.94442874e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.28252042e-06  4.94442874e-07  2.30224530e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.38723831e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.28252042e-06 -1.38723831e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.19427212e-06]","[[-0.00064415  0.0251184 ]
 [-0.00038769 -0.01177391]]",[],0.0,0.0
1787560301.3752809,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
1787560301.4424975,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
1787560301.4759314,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
1787560301.5367222,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
1787560301.6786208,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
1787560301.73226,1.6293170064960953,1.469382730080059,2.252177084085316,"[ 2.29262332e-05  7.35308984e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.90979745e-06  7.35308984e-07  1.57432808e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.90979745e-06 -1.28621606e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.23760316e-06]","[[-3.87130668e-06  1.14527526e-02]
 [-3.92990722e-04  2.45551318e-03]]",[],0.0,0.0
