time,x,y,yaw,cov_prop
1786900899.3744369,0.0,0.0,0.0,"[9.99940406e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.13934239e-09 0.00000000e+00 9.99940004e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.13934239e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99948411e-03]"
1786900899.4651318,0.0,0.0,0.0,"[9.99940406e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.13934239e-09 0.00000000e+00 9.99940004e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.13934239e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99948411e-03]"
1786900899.4699333,0.0,0.0,0.0,"[9.99940406e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.13934239e-09 0.00000000e+00 9.99940004e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.13934239e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99948411e-03]"
1786900899.5172331,0.0,0.0,0.0,"[9.99930793e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.11406527e-09 0.00000000e+00 9.99930005e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.11406527e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99946485e-03]"
1786900899.5700068,0.0,0.0,0.0,"[9.99900925e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.42205484e-09 0.00000000e+00 9.99900010e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.42205484e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99919147e-03]"
1786900899.642127,0.0,0.0,0.0,"[9.99890976e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.92072647e-09 0.00000000e+00 9.99890012e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.92072647e-09 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99910162e-03]"
1786900899.6669865,0.0,0.0,0.0,"[9.99871088e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.10282690e-08 0.00000000e+00 9.99870017e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.10282690e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99892416e-03]"
1786900899.7335234,0.0,0.0,0.0,"[9.99871088e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.10282690e-08 0.00000000e+00 9.99870017e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.10282690e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99892416e-03]"
1786900899.7679677,0.0,0.0,0.0,"[9.99851320e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.33546859e-08 0.00000000e+00 9.99850022e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.33546859e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99877146e-03]"
1786900899.8220468,0.0,0.0,0.0,"[9.99841384e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.39817243e-08 0.00000000e+00 9.99840026e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.39817243e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99868423e-03]"
