time,x,y,yaw,cov_prop,K_gain,innovation,v_ekf,omega_ekf
1787209279.843224,1.5087019018137557,1.110114548259478,1.9493929228409597,"[ 7.53997215e-05  3.13189511e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -5.63850604e-06  3.13189511e-06  5.15588735e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.24258255e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.63850604e-06 -1.24258255e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.31556772e-06]","[[-0.00074182  0.06536835]
 [-0.00123293 -0.01035069]]",[],0.0,0.0
1787209280.220969,1.5312289828505188,1.087082019370205,1.979130652370297,"[ 3.71453207e-05  1.45590435e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.89131666e-06  1.45590435e-06  2.64921265e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.05170050e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.89131666e-06 -1.05170050e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.94338015e-06]","[[ 8.77007847e-05  4.12575044e-02]
 [-6.51542566e-04  6.64184983e-03]]",[],0.0,0.0
1787209280.6306412,1.5358416616925439,1.0691862196268882,2.001070920899094,"[ 2.52954747e-05  1.13660412e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.85270374e-06  1.13660412e-06  1.79371900e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.06087191e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.85270374e-06 -7.06087191e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.77231467e-06]","[[-0.00044199  0.01093907]
 [-0.00035366 -0.00364846]]",[],0.0,0.0
1787209280.9920902,1.5346403160649231,1.0572054042022552,2.027329551590106,"[ 1.83692484e-05  7.04701476e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.31677829e-06  7.04701476e-07  1.29766422e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.63147590e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.31677829e-06 -4.63147590e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58860350e-06]","[[ 4.94403786e-05  1.97275419e-02]
 [-3.18392950e-04  3.24997829e-03]]",[],0.0,0.0
1787209281.429114,1.5317098375991942,1.0456781330531757,2.042731587737233,"[ 1.48040374e-05  5.66843850e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.03125819e-06  5.66843850e-07  1.04907922e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.57199918e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.03125819e-06 -2.57199918e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.60421006e-06]","[[-0.00025527  0.00634434]
 [-0.00020617 -0.00238744]]",[],0.0,0.0
1787209281.8364348,1.5344752540142848,1.039930795038778,2.0660654740356703,"[ 1.22882978e-05  4.42760553e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -9.69885127e-07  4.42760553e-07  8.72371683e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.37251769e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -9.69885127e-07 -2.37251769e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.74420970e-06]","[[-0.00021105  0.00545698]
 [-0.00017116 -0.00194527]]",[],0.0,0.0
1787209282.2630599,1.5405738659731618,1.035171161715977,2.082480731295366,"[ 1.03025593e-05  3.50814556e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.62863533e-07  3.50814556e-07  7.45742929e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.27003907e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.62863533e-07 -2.27003907e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63653108e-06]","[[ 7.58531835e-05  1.00397916e-02]
 [-1.73341452e-04  2.84156573e-03]]",[],0.0,0.0
1787209282.6929543,1.5466984472514171,1.0280462622276139,2.100836422869353,"[ 8.99758913e-06  3.16951867e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.02692019e-07  3.16951867e-07  6.58567010e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.78994800e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.02692019e-07 -1.78994800e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.75224302e-06]","[[-0.00015382  0.00399323]
 [-0.00012929 -0.00146547]]",[],0.0,0.0
1787209282.7311258,1.5495406758390742,1.021840055919947,2.129348011180909,"[ 7.95617485e-06  2.42646495e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -5.72748162e-07  2.42646495e-07  5.89377580e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.65409426e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.72748162e-07 -1.65409426e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72713686e-06]","[[ 6.00238335e-05  7.65416248e-03]
 [-1.37056438e-04  2.19769436e-03]]",[],0.0,0.0
1787209283.127765,1.5495406758390742,1.021840055919947,2.129348011180909,"[ 7.95617485e-06  2.42646495e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -5.72748162e-07  2.42646495e-07  5.89377580e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.65409426e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.72748162e-07 -1.65409426e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72713686e-06]","[[ 6.00238335e-05  7.65416248e-03]
 [-1.37056438e-04  2.19769436e-03]]",[],0.0,0.0
