time,x,y,yaw,cov_prop
1786943026.4627113,0.0,0.0,0.0,"[9.99861026e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.03526574e-08 0.00000000e+00 9.99860020e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.03526574e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99881046e-03]"
1786943026.5124197,0.0,0.0,0.0,"[9.99841117e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.12336586e-08 0.00000000e+00 9.99840026e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.12336586e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99862842e-03]"
1786943026.5998988,0.0,0.0,0.0,"[9.99841117e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.12336586e-08 0.00000000e+00 9.99840026e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.12336586e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99862842e-03]"
1786943026.6153538,0.0,0.0,0.0,"[9.99831494e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.50796346e-08 0.00000000e+00 9.99830029e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.50796346e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99860656e-03]"
1786943026.6637254,0.0,0.0,0.0,"[9.99821536e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54759707e-08 0.00000000e+00 9.99820032e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.54759707e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99851465e-03]"
1786943026.7224429,0.0,0.0,0.0,"[9.99801628e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.63394933e-08 0.00000000e+00 9.99800040e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.63394933e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99833226e-03]"
1786943026.762123,0.0,0.0,0.0,"[9.99791680e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.68413936e-08 0.00000000e+00 9.99790044e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.68413936e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99824250e-03]"
1786943026.8122637,0.0,0.0,0.0,"[9.99771771e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.76853053e-08 0.00000000e+00 9.99770053e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.76853053e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99805973e-03]"
1786943026.8633497,0.0,0.0,0.0,"[9.99761812e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.80606831e-08 0.00000000e+00 9.99760058e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.80606831e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99796740e-03]"
1786943026.9167507,0.0,0.0,0.0,"[9.99741918e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.90407449e-08 0.00000000e+00 9.99740068e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.90407449e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99778740e-03]"
1786943026.962417,0.0,0.0,0.0,"[9.99731971e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.95354142e-08 0.00000000e+00 9.99730073e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.95354142e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99769750e-03]"
1786943027.014252,0.0,0.0,0.0,"[9.99712052e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.02494533e-08 0.00000000e+00 9.99710084e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.02494533e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99751212e-03]"
1786943027.0722306,0.0,0.0,0.0,"[9.99702096e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.06471843e-08 0.00000000e+00 9.99700090e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.06471843e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99742025e-03]"
1786943027.1123345,0.0,0.0,0.0,"[9.99682195e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.15403808e-08 0.00000000e+00 9.99680102e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.15403808e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99723852e-03]"
1786943027.1752152,0.0,0.0,0.0,"[9.99672243e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.19687211e-08 0.00000000e+00 9.99670109e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.19687211e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99714728e-03]"
1786943027.2134533,0.0,0.0,0.0,"[9.99652348e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.29060034e-08 0.00000000e+00 9.99650122e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.29060034e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99696646e-03]"
1786943027.2645488,0.0,0.0,0.0,"[9.99642402e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.33846189e-08 0.00000000e+00 9.99640130e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.33846189e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99687625e-03]"
1786943027.3122764,0.0,0.0,0.0,"[9.99622498e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.42221646e-08 0.00000000e+00 9.99620144e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.42221646e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99669341e-03]"
1786943027.3681705,0.0,0.0,0.0,"[9.99612545e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.46329186e-08 0.00000000e+00 9.99610152e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.46329186e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99660183e-03]"
1786943027.4175735,0.0,0.0,0.0,"[9.99602595e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.50593640e-08 0.00000000e+00 9.99600160e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.50593640e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99651057e-03]"
1786943027.4663985,0.0,0.0,0.0,"[9.99582715e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.61318474e-08 0.00000000e+00 9.99580176e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.61318474e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99633251e-03]"
1786943027.511977,0.0,0.0,0.0,"[9.99562815e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.69770139e-08 0.00000000e+00 9.99560194e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.69770139e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99614985e-03]"
1786943027.5650673,0.0,0.0,0.0,"[9.99552855e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.73019581e-08 0.00000000e+00 9.99550202e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.73019581e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99605654e-03]"
1786943027.6229732,0.0,0.0,0.0,"[9.99542905e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.77250074e-08 0.00000000e+00 9.99540212e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.77250074e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99596522e-03]"
1786943027.66988,0.0,0.0,0.0,"[9.99523048e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.89955773e-08 0.00000000e+00 9.99520230e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.89955773e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99579122e-03]"
1786943027.7239027,0.0,0.0,0.0,"[9.99503145e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.97976508e-08 0.00000000e+00 9.99500250e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.97976508e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99560770e-03]"
1786943027.7638383,0.0,0.0,0.0,"[9.99493200e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.02540717e-08 0.00000000e+00 9.99490260e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.02540717e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99551707e-03]"
1786943027.8137193,0.0,0.0,0.0,"[9.99473304e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.11167328e-08 0.00000000e+00 9.99470281e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.11167328e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99533480e-03]"
1786943027.8649397,0.0,0.0,0.0,"[9.99463363e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.16106235e-08 0.00000000e+00 9.99460291e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.16106235e-08 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99524494e-03]"
