x,y
-2.091499670602507521e+00,2.862697775875686634e-01
-1.696324384582029277e+00,1.032801699845979915e+00
-1.568010638589369066e+00,1.044412957243119111e+00
-1.830552042359023579e+00,8.106069296702246296e-01
-1.561879259091733640e+00,1.035571825068094087e+00
-1.790513520272953185e+00,-8.661305823978372453e-01
-1.401968325983139474e+00,1.593921284687492279e-01
-1.837852023422587910e+00,-8.188066180173589892e-01
-1.567848755481132006e+00,1.033796091470789991e+00
-2.069835404583843630e+00,2.748192948993300466e-01
-1.719358397351759216e+00,1.041108382022871925e+00
-1.718034869875007198e+00,1.033625485754710693e+00
-1.843705494520988752e+00,8.005310806804497581e-01
-1.787162615457271952e+00,-8.752998479767730711e-01
-1.422350909964068544e+00,-1.292672457824627585e+00
-2.006951900841271286e+00,6.545726280559267529e-01
-2.013402671965377699e+00,6.410759127144389780e-01
-1.839582585065641318e+00,8.149111917446831832e-01
-1.986459367408928145e+00,6.873013702989597684e-01
-1.837516818247658890e+00,7.871040311358439290e-01
-1.410707352261208136e+00,-1.290600069801423277e+00
-2.014554364250944918e+00,6.374475341684561203e-01
-1.818220480032226138e+00,-8.450442265937772035e-01
-2.008547254940411531e+00,6.365433205115037518e-01
-1.572822743878185214e+00,1.011498212639649674e+00
-1.408565826918444008e+00,-1.284047654999721511e+00
-1.700690870584974368e+00,1.011974037831147033e+00
-1.836262509708618484e+00,7.824041161831095659e-01
-1.809857923037241356e+00,8.005343146640736540e-01
-1.785208338652467086e+00,8.259056953549461788e-01
-1.662044473843588221e+00,1.059456933543935886e+00
-1.808018405283138064e+00,7.567493612111957368e-01
-1.774939778914605748e+00,7.978124486875726173e-01
-1.791215776234964530e+00,7.858001828155700696e-01
-1.760063444503150221e+00,8.646950541506083221e-01
-1.723697314961826210e+00,1.004436451657939378e+00
-1.773756051643692322e+00,-8.888449474431808772e-01
-1.787128903169913574e+00,7.851588177477386576e-01
-1.739018191419011927e+00,1.025756767253434898e+00
-1.760840643225060065e+00,8.608370221493094609e-01
-1.426764672773338294e+00,1.100161449492463861e-01
-2.074949629265894657e+00,-1.446491952097697653e-02
-2.055823727232101383e+00,-6.955200090141919200e-02
-2.015207374515555205e+00,1.884541111864604934e-01
-2.000575070807207645e+00,1.331346873389164798e-01
-2.072423174071838847e+00,-8.085602665062240069e-02
-2.094080854987073970e+00,-8.967267631604043665e-02
-1.816127016962233665e+00,7.423790857161139956e-01
-1.759809942598798305e+00,7.973036588310072892e-01
-1.754454799729166181e+00,8.161575425517546556e-01
-2.148973368922240557e+00,1.859105683528182174e-01
-2.147201124525648375e+00,1.277827425780038162e-01
-1.757022793215762713e+00,7.815368319920418250e-01
-1.769101068664243437e+00,7.305323677120565407e-01
-1.756283892035916061e+00,7.532515792246174957e-01
-1.513689521963401674e+00,1.146710606832874291e+00
-2.117248544368525387e+00,-5.641569499546822408e-02
-1.494458178564510575e+00,1.168419266558178293e+00
-1.714173939654833667e+00,1.129786083719479528e+00
-1.724429034244597148e+00,1.071094948964243398e+00
-2.144554693142126212e+00,1.529234390211232641e-01
-2.151890248107408699e+00,9.531290095243943883e-02
-1.482231397262576689e+00,1.203025865995948518e+00
-1.778587124704906097e+00,1.019376105434447899e+00
-1.824729599309273365e+00,9.816037897549896307e-01
-1.696433893441684937e+00,1.131208727507574618e+00
-1.733019707815135035e+00,1.089427102293530014e+00
-1.764277520433789270e+00,1.043946663095757899e+00
-1.738340768964014682e+00,1.069510130565100026e+00
-1.809125188212591384e+00,9.831312812694191772e-01
-1.474214774718673127e+00,1.228516142127336952e+00
-1.509866100319699811e+00,1.190895996611484264e+00
-1.525355967212633335e+00,1.162760984656566299e+00
-1.746383261630229722e+00,1.056326678599730950e+00
-1.769749083746058771e+00,1.006620203923530577e+00
