x,y
4.182669514550727996e+00,1.055076156920453645e-01
4.174810630847330728e+00,3.321172648044108944e-01
4.163291292194343463e+00,4.449414636117254851e-01
4.149715680662708905e+00,5.575186584828826231e-01
4.149877837810004522e+00,6.724060322602071205e-01
4.131129851803847508e+00,7.847231831320209405e-01
4.125951338441372407e+00,9.001416194001949922e-01
4.107829780153112509e+00,1.013456957074673648e+00
4.103944544179364051e+00,1.131232899063553621e+00
4.096675116709907805e+00,1.249536662598223380e+00
4.091679718954100764e+00,1.370176088889630828e+00
4.084072223600657026e+00,1.491797051116253714e+00
4.069137269716581962e+00,1.612528928156767849e+00
4.072703682661738434e+00,1.742981101348003659e+00
4.061253738336777275e+00,1.869775583977145272e+00
4.058449743556488798e+00,2.003412539253440539e+00
4.040737938089697501e+00,2.132649924392072904e+00
4.052961187421433742e+00,2.281514131125265799e+00
5.465132018203232356e+00,3.274442014216825125e+00
5.442787556718282183e+00,3.464732210174580107e+00
5.427354473007616420e+00,3.665135941844975598e+00
5.426146136567369105e+00,3.882334481340357080e+00
5.427445579504044382e+00,4.109951277461034280e+00
5.400803236215093506e+00,4.324799102869057776e+00
5.396976547468588237e+00,4.567006282106237158e+00
5.184835929944112465e+00,4.634176532134314463e+00
4.118535957900149924e+00,3.886802234375525522e+00
4.104575279284712330e+00,4.089364171596630015e+00
4.106713132904654451e+00,4.319317945718052165e+00
3.958128996945085909e+00,4.395502156342790734e+00
3.729299528322982837e+00,4.373994799890098761e+00
3.120936521976602318e+00,3.867900331782816892e+00
2.873094770833015676e+00,3.764973154822292223e+00
2.793483072947876344e+00,3.873838971317778768e+00
2.787720903126512884e+00,4.095207925728465703e+00
2.009444300936811256e+00,3.773295543249456152e+00
1.863714625321684082e+00,3.740402091703848519e+00
1.728438422960013821e+00,3.717862245720323422e+00
1.603711505979419583e+00,3.709149411112742101e+00
1.496205768445737494e+00,4.049426671620323326e+00
1.447321879228365304e+00,4.269346819804752613e+00
9.905292419911558843e-01,3.951749826223925677e+00
9.529566587810844869e-01,4.291466954188729588e+00
8.285951173932758484e-01,4.275447943260975769e+00
6.091133505623046451e-01,3.672834074527184800e+00
5.073784926370306092e-01,3.673122717598603426e+00
4.042069941112522713e-01,3.653709542320475734e+00
3.055326838871867401e-01,3.668298049587112253e+00
2.388923190852683121e-01,4.260307614609086357e+00
1.230900399900489023e-01,4.253219325943025986e+00
7.858221849167242035e-03,4.248992784535913891e+00
-2.227140828917818782e-01,4.253172670026781788e+00
-3.378067275792679403e-01,4.245581931709630830e+00
-4.524390641264868229e-01,4.232888783405702071e+00
-5.659660087340631085e-01,4.212146993761184177e+00
-6.804616782817598519e-01,4.199224846957377189e+00
-9.140547848944948761e-01,4.189444902029952900e+00
-1.009920944100055396e+00,4.093252519345115026e+00
-1.218375712266250632e+00,3.994313137517564449e+00
-1.283223938309731471e+00,3.831842411436815699e+00
-1.346374073076005429e+00,3.685790673948524443e+00
-8.970939393417132202e-01,2.096096907051596681e+00
-9.209058024084008087e-01,2.000183988784856481e+00
-1.543776066058757612e+00,2.742328355328223388e+00
-1.578409265151764496e+00,2.634324522118735690e+00
-1.811442135223324756e+00,2.531688321948128984e+00
