x,y
4.164079462417753952e+00,-2.571843039752821358e+00
4.094172827327255071e+00,-2.384897761837471375e+00
4.300854949434395280e+00,-2.358329239791726373e+00
3.897735271168891291e+00,-2.008657114428317847e+00
4.090588766924006414e+00,-1.975706192205805234e+00
4.214640502541111999e+00,-1.773112536668463246e+00
4.038067703066128722e+00,-1.577553401232901997e+00
3.968205935487513880e+00,-1.433318432751320648e+00
3.947774489729829916e+00,-1.311671289474948043e+00
3.917998433863917107e+00,-1.190313422309286606e+00
3.899092772399388451e+00,-1.075348838003783669e+00
4.026416393592205267e+00,-9.990263895625831614e-01
4.427789942338159257e+00,-9.772086356511409111e-01
4.427852143561721299e+00,-8.578140127392773762e-01
3.723265905861500080e+00,-6.229284266324272012e-01
4.095523478435905140e+00,-5.761467250486707048e-01
4.368243696550288213e+00,-4.992717261586264721e-01
4.108544429189547209e+00,-3.626231475273076210e-01
3.715117677816256236e+00,-2.318884439793287566e-01
3.711707794046165798e+00,-1.354368047723978619e-01
3.697799182394106321e+00,-3.924203110187077237e-02
3.676408885740959143e+00,5.606141792694310788e-02
4.281995467563470825e+00,1.772723139861799024e-01
4.255851810067814434e+00,2.866015415133043587e-01
4.240867667013985987e+00,3.960254927870401342e-01
4.229030529316895937e+00,5.055923560754375101e-01
4.225244907964352592e+00,6.164213055899200322e-01
4.191947730671315320e+00,7.227668794569149791e-01
4.176574800980580982e+00,8.319430111964623009e-01
4.146655487298853693e+00,9.381451223041659127e-01
4.125668110251810461e+00,1.046329649263648687e+00
4.093367182837480023e+00,1.266907387323149781e+00
4.084611421997119685e+00,1.381053490217686974e+00
3.373839057592449731e+00,1.337905058222103705e+00
3.813977462619459136e+00,1.628918965814673658e+00
3.663178838693384343e+00,1.677722109177979926e+00
3.516966496129545927e+00,1.722055970740624442e+00
3.914791725427262392e+00,2.045055347621171471e+00
2.023684963481870547e+00,1.121379350735169922e+00
1.872494459189940397e+00,1.101500638594165693e+00
1.904182069708543645e+00,1.187826411959368222e+00
3.267875566200989290e+00,2.163462333391589443e+00
2.492588724945460132e+00,1.841114951728506144e+00
2.825912795047195392e+00,2.203840684933066729e+00
2.585736434242440041e+00,2.125999537964000208e+00
2.356883634443172948e+00,2.041903474407847252e+00
2.218292078596522110e+00,2.024496072930758395e+00
2.471510254397154327e+00,2.503520908572320458e+00
2.323802041027454912e+00,2.478929169221141038e+00
2.181066555587161115e+00,2.450677634611017730e+00
2.049773201897782560e+00,2.426707005490531088e+00
1.930586011549769276e+00,2.409361424063375168e+00
1.816119955598856750e+00,2.390713011692719547e+00
1.199805313362196868e+00,1.664904645627970359e+00
1.128075898434477420e+00,1.653993437739708527e+00
1.056112578572533156e+00,1.637992310499914339e+00
1.012171515905283981e+00,1.663031974624646692e+00
9.954035106469862892e-01,1.735534388842371989e+00
1.181245832801262496e+00,2.334702815981477997e+00
1.099354557985917191e+00,2.320146869427306413e+00
4.639990662705950064e-01,1.043853023239024624e+00
4.362852020251574703e-01,1.054557012329439436e+00
4.065503559126175115e-01,1.059857556561028868e+00
3.748469916409606362e-01,1.058672119884076945e+00
3.462391761335217866e-01,1.065134320876847118e+00
3.192394349033190193e-01,1.076587753693287297e+00
2.903356342185736128e-01,1.081561429974985167e+00
2.618518963909784447e-01,1.087711950180031861e+00
2.332438056376085200e-01,1.093117762388470915e+00
2.045308317815245636e-01,1.097776670824008427e+00
1.746419321143149461e-01,1.094772127634879189e+00
1.459568684785927106e-01,1.097906068128379875e+00
1.168081173987748217e-01,1.096315682402942304e+00
8.776040323276994293e-02,1.092962972605591832e+00
5.901696198187800918e-02,1.089848130836933660e+00
3.043893627878009253e-02,1.083986105466257843e+00
-2.589342817372052366e-02,1.079053266303981351e+00
-5.367106748166069335e-02,1.072003210013367624e+00
-8.125483242853330512e-02,1.066240676801858855e+00
-1.083728610339026593e-01,1.057786235025278021e+00
-1.347252207364592336e-01,1.045675331005822217e+00
-3.219928471013291382e-01,2.072454135957528365e+00
-3.756775183545386088e-01,2.063402634198241437e+00
-2.023030472140160685e-01,8.547303800400587459e-01
-2.296162509290059217e-01,8.685233933390099637e-01
-2.521819540807258009e-01,8.622650425181477285e-01
-2.779270665954996500e-01,8.659028032633069305e-01
-2.882362805136465256e-01,8.234549826641603953e-01
-4.881626640660479688e-01,1.193548063086730782e+00
-5.158414869775947986e-01,1.173163570875517259e+00
-5.432199190103774722e-01,1.153060589867970220e+00
-5.672176097607752876e-01,1.126971011449789506e+00
-5.972993370716402906e-01,1.113655395282691307e+00
-6.246031925697300702e-01,1.095192857865387337e+00
-6.503211109719188032e-01,1.074356165635792726e+00
-6.748433478007194175e-01,1.052086377307706710e+00
-7.008900122140083733e-01,1.032589493051201401e+00
-7.182480801889120636e-01,1.001059531632781274e+00
-7.506990725821222066e-01,9.908992881582315837e-01
-7.880795503581601302e-01,9.859912159900536821e-01
-8.102860829315046143e-01,9.614118949868464270e-01
-1.479108090867239156e+00,1.669435250657002712e+00
-1.591120546423803406e+00,1.618487605090848103e+00
-1.663511047313501523e+00,1.606678664759608743e+00
-1.948988727053751369e+00,1.787894969317398441e+00
-1.789770052331255634e+00,1.477845169460683339e+00
-1.751324907127085329e+00,1.371063467336771646e+00
-1.829683541937360935e+00,1.357531172591611490e+00
-1.666641443749022455e+00,1.170178137626748383e+00
-1.593401819159547594e+00,1.057787771741450555e+00
-1.581502231336008979e+00,9.916373453234962332e-01
-1.656639917400798190e+00,9.800254581779255236e-01
-1.719991536363932871e+00,9.583269403171383871e-01
-1.619652550619334885e+00,8.477231036514583096e-01
-1.700375423036697642e+00,8.347642739553609026e-01
-1.767860027171559878e+00,8.118813605759875873e-01
-1.580953352848939675e+00,6.762704977265974193e-01
-1.560970209165189582e+00,6.202147510268983810e-01
-1.504487397703430096e+00,5.527727770345636227e-01
-1.497643079688350198e+00,5.065080664063306148e-01
-1.455077476511064782e+00,4.502000684943709974e-01
-1.553912077766860245e+00,4.373604225300955495e-01
-1.664618837693106590e+00,4.226906925312996499e-01
-1.116789648504579846e+00,2.508384942893688851e-01
-1.116216957394990938e+00,2.204384719582923591e-01
-2.049389981108722392e+00,3.551282263401984163e-01
-2.037295159509409981e+00,2.988454514406827522e-01
-2.028636753866478681e+00,2.440456833630329225e-01
-1.398446848948588617e+00,1.295603377178856652e-01
-1.376564940020040151e+00,9.153092518883965134e-02
-1.377644141553492130e+00,5.581188416574764388e-02
-1.433787452005820917e+00,2.118772860723036611e-02
-1.417026894877332577e+00,-1.583256476601671570e-02
-1.432305352338541171e+00,-5.303525527476404822e-02
-1.970706829451408515e+00,-1.215999982117581535e-01
-1.962089397533040014e+00,-1.721548239899065302e-01
-1.957149131824470700e+00,-2.228899134874466892e-01
-1.948916287136347236e+00,-2.732092706477005084e-01
-1.936431076822841435e+00,-3.227644251588113744e-01
-1.928584981356613159e+00,-3.729717464417629524e-01
-1.922369334616200076e+00,-4.236203171868597739e-01
-1.915793487457221556e+00,-4.744290642227462218e-01
-1.904977851752323037e+00,-5.243894447368746548e-01
-1.899564365609542893e+00,-5.761123285881468714e-01
-1.890844511269302197e+00,-6.272766048900355607e-01
-1.883570243436212710e+00,-6.793780677895552289e-01
-1.872061999210151928e+00,-7.304350529084970844e-01
-1.730853836325791484e+00,-7.279024176504056420e-01
-1.550945717080379094e+00,-7.006187901226351711e-01
-1.407992820153134650e+00,-6.809618625766235001e-01
-1.284990214349691851e+00,-6.635103778480367920e-01
-1.835053283007454628e+00,-1.005222502845176225e+00
-1.816393526025283034e+00,-1.056895210852489608e+00
-1.697385246526833313e+00,-1.047645642306034519e+00
-1.573423328433064761e+00,-1.028622481653460596e+00
-1.464837907715415888e+00,-1.012979780658929130e+00
-8.813880884615912237e-01,-6.466085764044476880e-01
-8.589756593841572085e-01,-6.649679770062757456e-01
-1.236888721537344082e+00,-1.006141544958273126e+00
-1.364437339186641118e+00,-1.168761834610527517e+00
-1.289242625341857851e+00,-1.163641364064336603e+00
-1.255239607455395090e+00,-1.193202224093859565e+00
-1.227662648018000180e+00,-1.228833123314345910e+00
-1.267436365224070549e+00,-1.335442556677538306e+00
-1.192339380327169573e+00,-1.323355614681505532e+00
-1.653114237425158839e+00,-2.033324194841586330e+00
-1.638680207295475810e+00,-2.125264583278726693e+00
-1.179414581041282162e+00,-1.616202552574639739e+00
-1.105437033829693050e+00,-1.600203203628110638e+00
-1.023101029473511669e+00,-1.657851692614014993e+00
-1.521769155635420034e+00,-2.609998150727111277e+00
-1.420616878069377087e+00,-2.588082922823876864e+00
-1.327155097354796975e+00,-2.573374832650358268e+00
-6.937068300949800204e-01,-1.538471967818711317e+00
-1.064149655272765616e+00,-2.526788410688370234e+00
-9.952994496364749866e-01,-2.545124413329308055e+00
-1.049359386860746701e+00,-2.900938059898393373e+00
-9.570207164067153771e-01,-2.875923491263452370e+00
-1.266778259701484055e+00,-4.158381456797020093e+00
-1.141298556380631934e+00,-4.126191468412996777e+00
-1.022461999095083618e+00,-4.106824391508295591e+00
-9.051834972000704083e-01,-4.083122334839329959e+00
-7.919321295634754732e-01,-4.066925215084126854e+00
-7.464430935085998309e-01,-4.441073857891502996e+00
-6.457285924510541841e-01,-5.594319484480473115e+00
-2.086427092483294776e-01,-2.346246374997201567e+00
-1.481649636449021423e-01,-2.352881909668311788e+00
-2.127403110348377868e-01,-5.688598337357546164e+00
-6.542176522116045778e-02,-5.672226280226054129e+00
8.093467102023203796e-02,-5.654048347167019095e+00
2.262261379854789978e-01,-5.630104116594057295e+00
3.711230829082166061e-01,-5.614410131733245102e+00
4.931906311975794988e-01,-4.170620354309419575e+00
6.225003945060334498e-01,-4.152304637416781574e+00
7.284460779347529114e-01,-4.126907201917160428e+00
8.362844416269288317e-01,-4.112527527417398687e+00
9.425172828902825817e-01,-4.089475581322429498e+00
1.048616169958413336e+00,-4.065611917786309704e+00
1.156859968232320623e+00,-4.048605064853869173e+00
1.066753291648921520e+00,-3.398112059010419017e+00
1.372731918693799402e+00,-4.005913913608520005e+00
1.480553941715968991e+00,-3.981164631969578149e+00
1.618231264904946842e+00,-4.028656553434452725e+00
1.704556280051450878e+00,-3.944963963040953203e+00
1.820453619062109452e+00,-3.930288701164958542e+00
1.930509399999110309e+00,-3.899686645943350793e+00
2.047671187725606856e+00,-3.880150227454836731e+00
2.168536284731926056e+00,-3.863235748292327632e+00
2.293474351508070885e+00,-3.848643910440528337e+00
2.416424435772896118e+00,-3.825910885383883464e+00
2.540834375609724471e+00,-3.801021080063785806e+00
2.674225573622122543e+00,-3.784465220833409749e+00
3.891331725488475612e+00,-4.940299402285921460e+00
4.031436655349430964e+00,-4.853862639712374971e+00
4.374642493528045684e+00,-4.997359901035602014e+00
4.599645918995496352e+00,-4.987283115852608084e+00
4.803300505294781253e+00,-4.944447621801958626e+00
5.034252620556485702e+00,-4.920191510628703746e+00
5.196697464471619732e+00,-4.821952413195345066e+00
4.198118151011862587e+00,-3.698774227118161395e+00
4.388450746035936767e+00,-3.668748225602067148e+00
4.594099162327324848e+00,-3.642449928362866629e+00
4.818059448551155199e+00,-3.620489544961637662e+00
4.778938039267370819e+00,-3.401065159545941352e+00
4.749192049012939343e+00,-3.197879722795206714e+00
4.187131237025111474e+00,-2.665125006312497380e+00
3.983629071218545370e+00,-2.393205023069922444e+00
4.173082740148186254e+00,-2.361838960599726089e+00
4.030503752529703831e+00,-2.145451207695336038e+00
3.985270613333053547e+00,-1.990718395476457792e+00
3.312080939462582307e+00,-1.549624411059671747e+00
4.451475327849756525e+00,-1.941686984331476351e+00
3.976363016506712977e+00,-1.613814902628865289e+00
3.949289046581179186e+00,-1.484899279584473097e+00
3.896505668422512780e+00,-1.350984022775079341e+00
3.890025026307139644e+00,-1.236807380269562717e+00
3.862972430329346896e+00,-1.118898827571201737e+00
4.415126108274223249e+00,-1.033307347954244504e+00
4.407948911784147938e+00,-9.118108313345527627e-01
3.838298302552777930e+00,-6.915762074674728366e-01
4.239752122873724716e+00,-5.381587182543319248e-01
3.692854918631175209e+00,-3.725837190911804320e-01
3.887666745318726580e+00,-1.890937158033044185e-01
3.673139826975858391e+00,-8.363418108246771510e-02
3.648901548556153784e+00,1.153037775951632968e-02
3.762147497130799323e+00,1.097145320417996645e-01
4.266040176250538885e+00,2.361789413284814954e-01
4.249336648491744306e+00,3.459968061608460488e-01
4.242735404992616033e+00,4.565230640059321221e-01
4.224337766223275281e+00,5.657351730655487687e-01
4.194862327210500119e+00,7.851285614545345792e-01
4.134547890617720434e+00,9.982776074730773663e-01
4.115774421776898784e+00,1.107524485597612740e+00
4.085712146310850557e+00,1.330332163015670810e+00
3.663804512048043360e+00,1.406494815152665945e+00
3.410778312542039448e+00,1.411562499128048431e+00
3.255056468675417314e+00,1.446929804491523086e+00
2.672249345693484379e+00,1.270725739013665034e+00
2.938368270259654302e+00,1.492813041958446441e+00
2.111279536726582418e+00,1.140573692042022413e+00
1.884252100897578996e+00,1.081379164382671343e+00
1.899729372817717366e+00,1.157041005370460729e+00
3.277208323753293406e+00,2.120081697969391055e+00
