x,y
4.177025678993593338e+00,1.576548168670766081e-01
4.179197930777159620e+00,2.713859756370566312e-01
4.179263505754979846e+00,3.854423071385597588e-01
4.180182274522957542e+00,5.001764399419063034e-01
4.177942767131444413e+00,6.152427578753703052e-01
4.177452870072697166e+00,7.314164367786020193e-01
4.176661822364557075e+00,8.486110615730991791e-01
4.185236913593384678e+00,9.692306259589715811e-01
4.185478934884333313e+00,1.089674002523576712e+00
4.183207225725153577e+00,1.211116207606576900e+00
4.136883683715556259e+00,1.445031873236277908e+00
4.149458855027962301e+00,1.576931626972634115e+00
4.152334648729960165e+00,1.708278344816275496e+00
4.139220684537484374e+00,1.835656561707896373e+00
4.140282996375781011e+00,1.972169462254269812e+00
4.148528000073843813e+00,2.115978503888970685e+00
5.591287267834482044e+00,3.045684978629014772e+00
5.589667024061482081e+00,3.244378096157410685e+00
5.588980672239594050e+00,3.449915495805398358e+00
5.613811462297709554e+00,3.679138950704750943e+00
5.594098920466125335e+00,3.887080974132480549e+00
5.587313152857036336e+00,4.111435018577199507e+00
5.607908045278246156e+00,4.365869277768418044e+00
5.376268798191706111e+00,4.424827713795004058e+00
4.264262090466740318e+00,3.708081723623655179e+00
4.287350241416874930e+00,3.937343018820929519e+00
4.106712411521113992e+00,4.204050481383241333e+00
3.899517350713793018e+00,4.214775154034432703e+00
3.263204978173767756e+00,3.724754844933199749e+00
2.970138570558101154e+00,3.581715332457395817e+00
2.969439524504366545e+00,3.785254106222316395e+00
2.589688568934212842e+00,3.919785283873815196e+00
2.561173501043728873e+00,4.115069922377609934e+00
2.139971783721896337e+00,3.655710227682138047e+00
1.999596585610274646e+00,3.638779612712379485e+00
1.873642376203357607e+00,3.640096030123670889e+00
1.696021324382005480e+00,3.786517403418172112e+00
1.742045680293604404e+00,4.190312852532025900e+00
1.615219459799452695e+00,4.203340709875910797e+00
1.293305215090567062e+00,4.001173073559834314e+00
9.413508555583027793e-01,3.561701091661988894e+00
7.454490833217973789e-01,3.600643690766723193e+00
6.417228785469828445e-01,3.587050058678550979e+00
5.776682548730891487e-01,3.824620714481206551e+00
5.223648659963244789e-01,4.232890122915035747e+00
4.056678524744919412e-01,4.227581391905244068e+00
2.910139866399643060e-01,4.239022583127914245e+00
-5.444068805545398959e-02,4.246651274020542211e+00
-2.843924345392332964e-01,4.234460599863342445e+00
-5.179023332702361593e-01,4.248550217885631142e+00
-7.492228532696340038e-01,4.224069693278483584e+00
-8.101747721530559998e-01,3.463504766824150760e+00
-1.002342559459643789e+00,3.116790804691926375e+00
-7.908107476544404824e-01,2.247956152252557516e+00
-1.115176708207619605e+00,2.914965217712403689e+00
-8.881879257661278171e-01,2.145415187053738570e+00
-1.463061413772287045e+00,3.279440937586388216e+00
-1.674152956382876090e+00,3.494686948227569534e+00
-1.649657106641143178e+00,3.216652994641372665e+00
-1.908705256300428976e+00,3.485616165066255601e+00
-1.686575237901734026e+00,2.890998474179607314e+00
-1.780693344574936221e+00,2.870542691557818493e+00
-2.087758134689295719e+00,2.824076937764418815e+00
-2.084717827683394198e+00,2.665597117983137032e+00
-2.079773306383040588e+00,2.515599051244871820e+00
-2.078150998618795153e+00,2.379195013509507461e+00
-2.078847721872980614e+00,2.253607784784912749e+00
-2.079889712387072098e+00,2.135513862814340857e+00
-1.449541926758983079e+00,1.409720716437390164e+00
-1.452667194545470775e+00,1.338051983777104992e+00
-1.452997060804119167e+00,1.267274016858927155e+00
-9.855634450421285608e-01,8.136022895626355833e-01
-9.934623935785110715e-01,6.924979327951216179e-01
-1.040285328217239513e+00,6.839820504471229023e-01
-9.572815371721111743e-01,5.928643704218958810e-01
-9.721423610898075607e-01,5.661839169044238229e-01
-9.774863260052828462e-01,5.343373444810786133e-01
-9.907267007367386302e-01,5.071781552795596726e-01
-1.004115791901658783e+00,4.801255599285423337e-01
-1.015852779756147850e+00,4.523130584083540628e-01
-1.023123673383724563e+00,4.226901142504228548e-01
-1.030472808075455049e+00,3.933635586893963199e-01
-1.039817292640046187e+00,3.649438209287851897e-01
-1.048379033320310905e+00,3.363068453200324104e-01
-1.047511927802503795e+00,3.049584803227843310e-01
-1.055396434031441455e+00,2.764403746663552375e-01
-1.052765893667722885e+00,2.454483822593411524e-01
-1.055116027717992289e+00,2.160074409511801852e-01
-1.053692319395257204e+00,1.860983816402108637e-01
-1.053405795924686528e+00,1.567206127209172239e-01
-1.051311804433961772e+00,1.273755146843231489e-01
-1.050396683932671271e+00,9.844640866208308194e-02
-1.052680027752585179e+00,6.992601996805990205e-02
-2.087847525401573368e+00,2.523801789124516595e-02
-2.086145163004220926e+00,-8.799208006135088300e-02
-2.083989385970729469e+00,-1.446000827942809097e-01
-1.319844019056376050e+00,-1.276232740952014666e-01
-1.304063079522456814e+00,-1.979406488342814185e-01
-1.284436394830550610e+00,-2.307553067472629116e-01
-1.268894812346375689e+00,-2.636701842517821803e-01
-1.252519151966376310e+00,-2.959132015527332071e-01
-1.233401407617797707e+00,-3.269511084228605147e-01
-1.218325802791570656e+00,-3.585835901443693574e-01
-1.203397350064868254e+00,-3.899484364534741565e-01
-1.185782232751976695e+00,-4.201006293923690293e-01
-1.169288113594995071e+00,-4.503047430653887573e-01
-1.143723465107833182e+00,-4.764635819597789479e-01
-1.132207091562662526e+00,-5.081222720173802498e-01
-1.109903574296205342e+00,-5.347317470109651527e-01
-1.087884423650010035e+00,-5.609665112901816020e-01
-1.074024374643638424e+00,-5.912254439387462090e-01
-1.079162904839808368e+00,-6.327784320232621162e-01
-1.863874740498447258e+00,-1.233367539415233471e+00
-1.864946696592427955e+00,-1.308150738138945890e+00
-1.703328564858468841e+00,-1.494465774949282233e+00
-1.659241840574500859e+00,-1.537387686862759395e+00
-1.484698120580717928e+00,-1.452446244071250891e+00
-1.365466818624743617e+00,-1.410272882979909825e+00
-1.267245431999179717e+00,-1.381924028328280762e+00
-1.250777118198574289e+00,-1.521991037691098114e+00
-1.126160241278801433e+00,-1.532764472399890554e+00
-1.102422011576399186e+00,-1.589031709295752659e+00
-9.340887410100071619e-01,-1.427555297771989196e+00
-8.771957582399932951e-01,-1.423415531698957626e+00
-8.001702353842378157e-01,-1.380921235753615139e+00
-7.504859771555898451e-01,-1.380149173148934150e+00
-6.950888845303955232e-01,-1.365238177376531414e+00
-4.834827929280391401e-01,-1.016917153874195900e+00
-4.533002792941925319e-01,-1.024167403876628635e+00
-7.147578213447104423e-01,-1.740989703654383547e+00
-4.034508290314068324e-01,-1.267330875214476738e+00
-3.661616028197161588e-01,-1.268197864554075016e+00
-3.539968652190055853e-01,-1.363806193896174745e+00
-3.299277720523118851e-01,-1.429418305730458805e+00
-3.422830171636468966e-01,-1.963387752041788392e+00
-2.880450815866235637e-01,-1.966010933989551512e+00
-2.337991934210629508e-01,-1.966148015729617171e+00
-1.796672213811616181e-01,-1.963798285951555034e+00
-1.261555358430731522e-01,-1.964954380255311328e+00
-7.271343545035109657e-02,-1.964654832183819089e+00
-1.939032301218111820e-02,-1.963904267011793436e+00
3.387308095569191435e-02,-1.963707862437371388e+00
8.715592761489883433e-02,-1.963066219594300943e+00
1.403574235770397305e-01,-1.959980849872069886e+00
1.941448392083741370e-01,-1.962419883648946373e+00
2.481672616481958027e-01,-1.963378187673422426e+00
3.026883347431372218e-01,-1.964821599881715120e+00
3.572901983306625007e-01,-1.963761677701213459e+00
4.126729802831960447e-01,-1.964115550545861177e+00
4.558038156310521005e-01,-1.910376621524430885e+00
4.601590173303027886e-01,-1.720527462578091749e+00
4.614150787626333239e-01,-1.554985550610273437e+00
